,model,alpha,length,diff_coef,loc_error,UPV-MAT,HNU,eduN,UCL,FCI,Erasmus MC,DecBayComp,DeepSPT,BIT,WUST ML B,QuBI,Anomalous Unicorns,TSA,TA-MSD
8813,4.0,1.6,510,-0.5978375243148364,1.0,1.525,1.5395815,1.44821,1.475,1.6363211,1.1014814376831057,1.3761165000000002,1.366141,1.6273,1.1381994,0.8183,1.6170144081115725,1.10057,0.6662
8814,3.0,1.4500000000000002,610,-1.3740580996926104,2.0,1.484,1.4603833,1.4455,1.475,1.5382054,1.4462578296661377,1.4747084,1.394834,1.7776,1.5321188,1.45,1.6343592405319214,1.37316,1.4732
8815,2.0,1.6500000000000001,336,-0.5232708238809329,2.0,1.537,1.5220666,1.47683,1.475,1.4746192,1.5364775657653809,1.592926,1.552983,1.4949,1.6227293,1.4878,1.678778052330017,1.47625,1.55342
8816,3.0,1.85,539,-0.5399853476818094,2.0,1.859,1.8647091,1.82158,1.875,1.7659322,1.7608206272125244,1.7041322,1.562785,1.5167,1.713949,1.7136,1.792137861251831,1.57594,1.68461
8817,1.0,0.05,446,0.07303123594449601,10.0,0.161,0.17423992,0.16589,0.1,0.18163565,0.227450281381607,0.16882622,0.3549,0.16698,0.185772,0.039762,0.3044537901878357,0.72858,0.01081
8818,1.0,1.0,201,0.06459681360180697,10.0,0.935,0.91306275,0.9191,0.95,0.91899496,0.8079423308372498,0.79101956,0.85495,0.89408,1.004114,0.85056,1.05,0.98529,1.03422
8819,3.0,1.5000000000000002,23,-2.9810100139996463,1.0,1.5,1.3770127,1.22356,1.075,1.3246413,1.251260757446289,1.285737,1.500855,0.89923,1.0213997,1.5201,0.6888070106506348,0.7594,0.9041
8820,1.0,0.7000000000000001,996,-0.4882301284391176,10.0,0.732,0.74455005,0.70621,0.7,0.6705512,0.5621404051780701,0.674339,0.605214,0.39999,0.56731147,0.63594,0.6042931079864502,0.95586,0.83375
8821,2.0,0.15000000000000002,298,0.6638997935842742,1.0,0.147,0.13518333,0.15959,0.1,0.21208513,0.2175948619842529,0.22166407,0.396359,0.20954,0.1721496,0.18379,0.4389051795005798,0.98543,0.10091
8822,4.0,0.55,803,-1.099748566725638,2.0,0.467,0.48088944,0.48942,0.55,0.6056895,0.4965389370918274,0.34247708,0.534533,0.60191,1.1397904,0.97009,0.4107560813426971,0.54239,0.73944
8823,4.0,1.9000000000000001,421,-0.8241280953730665,10.0,1.939,1.8965347,1.924,1.925,1.8389821,1.835538625717163,1.242664,1.603988,1.86,1.2421402,0.91086,1.5487430095672607,1.48332,0.91921
8824,4.0,1.1500000000000001,589,1.682641230894186,10.0,1.087,0.8511651,0.86536,1.0,1.060801,0.8268164396286011,0.8797860000000001,0.869155,1.0212,1.0535722,1.105,1.161209225654602,0.74737,0.74822
8825,2.0,1.9000000000000001,280,0.9225621064650006,10.0,1.714,1.7188214,1.85537,1.725,1.6824921,1.7649002075195312,1.739345,1.580926,1.679,1.6598313,1.6893,1.72331702709198,1.58333,1.64631
8826,4.0,1.5000000000000002,52,-0.27836399346979357,2.0,1.576,1.258704,1.06485,1.575,1.4986085,1.0821573734283447,1.2621686,1.423764,1.5313,1.2001309,1.5387,0.8820918798446655,1.1503,0.57203
8827,2.0,1.6500000000000001,345,-1.1294817895231568,10.0,1.875,1.858229,1.57918,1.725,1.892901,1.8194472789764404,1.99,1.656231,1.7838,1.8262637,1.8071,1.0,1.74469,1.84628
8828,4.0,0.35000000000000003,392,-0.34249540450382354,2.0,0.337,0.4916081,0.34153,0.3,0.37678182,0.2918913066387176,0.27336884,0.458015,0.34426,0.6101469,0.70552,0.549155592918396,0.40583,0.72592
8829,3.0,1.8,409,-1.4895705982826384,2.0,1.866,1.8664881,1.86732,1.875,1.7734301,1.8213454484939573,1.736475,1.604621,1.8382,1.8193839,1.8161,1.8501542806625368,1.87033,1.7206
8830,3.0,1.35,537,1.0186894254293553,1.0,1.254,1.2637179,1.31852,1.175,1.4459289,1.194532036781311,1.3174727,1.307724,1.2221,1.3619369,1.2933,1.0,1.20127,1.28592
8831,4.0,0.55,743,-1.0482795507822535,1.0,0.522,0.63258445,0.50576,0.55,0.6372863,0.5108122229576111,0.45918286,0.511277,0.55599,1.0465165,1.0384,0.690264880657196,0.66582,0.81165
8832,4.0,0.55,927,0.19857719971490514,1.0,0.537,0.62314516,0.57311,0.75,0.762792,0.4787201881408691,0.6382730999999999,0.605223,0.78406,0.9297849,1.0815,0.5996536612510681,0.70421,0.59663
8833,3.0,1.85,960,0.3518670428260276,2.0,1.864,1.8296467,1.79631,1.875,1.7916325,1.8176528215408323,1.7033787,1.547468,1.861,1.7467558,1.7403,1.7816121578216553,1.69115,1.59912
8834,3.0,1.4000000000000001,152,0.4274757189417192,1.0,1.663,1.657272,1.57355,1.875,1.6344053,1.6641483306884766,1.6566288,1.559158,1.7847,1.5434358,1.7102,1.838622808456421,1.10079,1.34168
8835,4.0,1.35,572,-0.9964106776173879,10.0,1.271,1.2444586,1.3556,1.325,1.4195766,1.4553803205490112,1.5150123,1.250271,1.2816,1.1971297,1.0758,1.542904257774353,1.33313,1.05527
8836,2.0,1.9000000000000001,784,0.15762178998443718,1.0,1.9,1.8959438,1.78538,1.875,1.8835638,1.8605833053588867,1.99,1.652568,1.9354,1.8262637,1.818,1.9093246459960935,1.62149,1.91592
8837,4.0,1.7500000000000002,435,1.3478570342875642,1.0,1.575,1.6752923,1.88938,1.925,1.7452846,1.3606445789337158,1.5585303999999998,1.256145,1.3555,1.4311816,1.0405,1.7342801094055176,1.46961,0.75012
8838,4.0,1.9000000000000001,684,-0.6397405856210976,10.0,1.943,1.8906019,1.96776,1.925,1.9835246,1.840752959251404,1.7538127,1.628188,1.885,1.2559472,0.96057,1.0,0.98771,0.89021
8839,1.0,0.9500000000000001,554,-0.4911645070238175,10.0,0.71,0.72359025,0.69792,0.85,0.77968544,0.7792965769767761,0.7570515999999999,0.721838,0.59824,0.87603855,0.80552,0.7526142001152039,1.05974,1.04461
8840,0.0,0.9000000000000001,217,-1.3317955238447956,10.0,0.393,0.7056141,0.42666,0.35,0.4394797,0.2653957903385162,0.23757231,0.428213,0.40261,0.45078975,0.49986,0.4814286231994629,0.3194,1.00847
8841,2.0,1.6,745,1.9119120527724414,10.0,1.547,1.6066408,1.55617,1.525,1.6607264,1.658729076385498,1.6464150000000002,1.418725,1.7025,1.6254888,1.6175,1.656711459159851,1.20769,1.41831
8842,4.0,1.1,605,1.3888063297963504,2.0,0.738,1.1859187,1.13023,1.225,1.3060253,1.039210081100464,1.1067805,1.161247,1.185,1.0900015,1.0082,1.0,0.8695,0.73891
8843,3.0,1.7000000000000002,399,-0.9057052081107102,10.0,1.82,1.7838273,1.74681,1.725,1.6740819,1.7799688577651978,1.6993153000000003,1.616861,1.703,1.7909969,1.7924,1.7552770376205444,1.70289,1.73076
8844,4.0,0.25,762,-1.1666640484557,10.0,0.211,0.3211788,0.27705,0.1,0.31480354,0.2830800116062164,0.2747082,0.418352,0.28331,0.36138463,0.79885,0.3478298187255859,0.2803,0.66523
8845,4.0,1.4000000000000001,627,0.07571552463275504,1.0,1.549,1.3822749,1.47575,1.225,1.542173,1.1009902954101562,0.9358757,1.095769,1.5442,1.0240909,1.0192,1.542604923248291,0.73637,0.66687
8846,2.0,0.2,781,0.6963314872009956,1.0,0.127,0.14733462,0.12438,0.1,0.20864081,0.2068610936403274,0.20960993,0.404434,0.43293,0.1721496,0.23004,1.05,0.83668,0.0938
8847,4.0,1.9500000000000002,425,0.36717786950311254,10.0,1.854,1.892299,1.94574,1.875,1.8898176,1.8316888809204104,1.8181922,1.618412,1.921,1.0965884,0.89101,1.7645025253295898,1.23776,0.9826
8848,3.0,1.85,870,-1.3543252225704159,2.0,1.817,1.8073719,1.80743,1.825,1.7707378,1.7815300226211548,1.6519686999999998,1.405941,1.7564,1.627141,1.7038,1.0,1.52252,1.51812
8849,0.0,0.7000000000000001,466,0.7878688791858396,1.0,1.002,0.925218,0.85678,0.95,1.0689435,0.7961322665214539,0.77886873,1.039576,1.2897,0.9693119,0.90708,1.0,0.95783,0.75183
8850,0.0,0.35000000000000003,445,1.3032291430681577,2.0,0.305,0.4699226,0.44231,0.3,0.3657424,0.3070641756057739,0.3574748,0.405153,0.48514,0.39671528,0.51432,1.05,0.41313,0.7343
8851,1.0,0.7500000000000001,381,0.237730823510387,10.0,0.465,0.5291188,0.52884,0.55,0.3801366,0.4701222479343414,0.56519985,0.517704,0.38724,0.41141325,0.44914,0.5756070613861084,0.3894,0.7657
8852,0.0,0.05,183,-1.6466825443343847,2.0,0.281,0.3243461,0.34626,0.15,0.2641862,0.325303316116333,0.33100712,0.39761,0.30321,0.31595546,0.39046,0.3215712904930115,0.92055,0.18785
8853,2.0,0.6000000000000001,145,0.6596908852233084,2.0,0.609,0.6732112,0.52685,0.55,0.6027158,0.4816564321517944,0.7276249,0.718264,0.78111,1.1724257,0.59308,0.8546364307403564,0.80713,0.40809
8854,0.0,0.55,234,-0.9865756260572797,10.0,0.839,0.7967096,0.77865,0.95,1.0050597,0.7237508296966553,0.8442143,0.786862,0.94065,1.0351547,1.049,1.2630654573440552,1.12843,0.88184
8855,4.0,1.2500000000000002,805,0.26610749949462736,1.0,1.209,1.0152202,1.17026,1.375,1.3750672,0.8593543767929077,0.8590769,0.867071,1.2325,1.1245444,1.0808,1.28837251663208,1.04996,0.75108
8856,1.0,0.35000000000000003,114,1.185022904806848,2.0,0.392,0.46135017,0.40236,0.5,0.6184456,0.474841445684433,0.39558172,0.623014,0.52712,0.702417,0.90389,0.6408548951148987,0.95549,0.31751
8857,2.0,1.35,859,-0.0451352877153245,10.0,1.328,1.3449795,1.28957,1.275,1.4308068,1.201729655265808,1.4243419,1.365193,1.357,1.3537803,1.3296,1.4680469036102295,1.2284,1.29797
8858,4.0,0.7500000000000001,760,0.5497816540389122,10.0,0.714,0.73370093,0.73928,0.7,0.8316685,0.6490827202796936,0.6394861999999999,0.477596,0.83603,1.3372804,1.0622,0.7801944613456726,0.66527,0.86151
8859,1.0,0.15000000000000002,791,-0.7731396633485061,10.0,0.341,0.40584818,0.33674,0.3,0.2641862,0.3131254315376282,0.397363,0.41815,0.64422,0.26946223,0.26806,0.3181710243225097,0.59761,0.68099
8860,2.0,0.15000000000000002,209,-3.5757568220305935,10.0,0.222,0.27371335,0.21479,0.1,0.22461784,0.2680866122245788,0.3827720999999999,0.470638,0.61316,0.35428292,0.34095,1.0,1.04404,0.13213
8861,3.0,2.0,245,0.3759352923247836,10.0,1.878,1.8934027,1.85012,1.925,1.8659412,1.822603464126587,1.7635238999999998,1.63918,1.8671,1.8193233,1.8989,1.8101123571395876,1.5,1.88522
8862,4.0,1.9000000000000001,499,2.6689083621685117,10.0,1.748,1.7113048,1.82417,1.725,1.7474508,1.8101061582565308,1.5835161,1.535089,1.702,1.0523703,1.0222,1.7302550077438354,1.19868,0.8461
8863,4.0,1.4000000000000001,836,1.3276596824108255,2.0,1.364,1.346367,1.34592,1.275,1.4181364,1.0606162548065186,1.2727011,1.317795,1.1028,0.94173187,1.0387,1.0,1.33724,0.87174
8864,2.0,1.55,38,0.5176082405235183,10.0,1.339,1.1543256,1.45919,1.2,1.1519692,1.2723424434661863,1.1023405000000002,1.264337,1.3572,1.3792787,1.3558,0.9590696692466736,1.25,1.22408
8865,1.0,0.8,752,0.23426188112269689,1.0,0.74,0.78972393,0.7694,0.9,0.8731746,0.718360185623169,0.7268559,0.760213,0.69576,0.6834365,0.70278,1.05,1.2155,0.85296
8866,2.0,1.9500000000000002,711,1.5497982321713117,2.0,1.909,1.9360126,1.88499,1.875,1.8862748,1.876279711723328,1.99,1.644115,1.9317,1.8844614,1.9078,1.9489679336547847,1.5,1.94114
8867,2.0,1.9500000000000002,889,0.41168751004091225,2.0,1.954,1.9583964,1.92447,1.925,1.925725,1.879817008972168,1.9417491,1.654511,1.9504,1.9138505,1.9999,1.9506208896636963,1.5,1.9885
8868,3.0,1.1,46,0.06783954110497749,10.0,1.454,1.4606955,1.45656,1.675,1.4338515,1.4942493438720703,1.4621434,1.310076,1.4302,1.4848247,1.4214,1.0,1.25,1.30908
8869,3.0,1.3,792,2.419445181242723,1.0,1.442,1.3913711,1.3465,1.325,1.5727533,1.637194037437439,1.3404392,1.344529,1.2925,1.379648,1.4838,1.0,1.29243,1.38317
8870,2.0,1.0,155,1.0171349614984038,2.0,1.391,1.2030814,0.95396,1.125,1.4208864,1.022486686706543,1.3342889999999998,1.574443,1.2811,1.2516093,1.2143,1.0,1.33082,1.13695
8871,3.0,1.1500000000000001,335,0.4862748640269707,2.0,1.303,1.2910898,1.26278,1.275,1.3935124,1.2489445209503174,1.403071,1.442806,1.3285,1.2922937,1.3327,1.5570720434188845,1.29287,1.39129
8872,1.0,0.8500000000000001,951,1.1654750265826472,1.0,0.907,0.87509745,0.86296,0.95,0.78083956,0.8911158442497253,0.7806668000000001,0.726316,0.99625,0.7032441,0.8018,1.05,1.00933,0.85507
8873,0.0,0.6000000000000001,139,-0.19798965644466032,10.0,0.418,0.51923245,0.52476,0.4,0.70791435,0.6318449974060059,0.5685333,1.490531,0.52453,1.2367519,1.0997,1.0524306297302246,0.79488,1.07361
8874,2.0,0.35000000000000003,444,-0.8797824239386747,10.0,0.506,0.45877832,0.43033,0.35,0.46617532,0.2509468793869018,0.57330936,0.589666,0.72875,0.47253627,0.6897,0.7971688508987427,0.70181,0.29012
8875,4.0,0.8500000000000001,36,-2.010587244707939,1.0,1.245,1.0055573,1.16081,1.375,1.3074052,1.2429434061050415,0.92437255,1.426392,0.87744,1.0340294,0.99862,1.05,1.04085,0.66869
8876,2.0,0.8,518,-1.1957576406228274,1.0,0.725,0.6544979,0.77313,0.7,0.90621287,0.7924231886863708,0.650247,0.831192,0.96927,0.8582989,0.87163,1.2500957250595093,0.61786,0.50771
8877,0.0,0.9500000000000001,486,0.23855777620230695,1.0,0.891,0.82913226,0.82095,0.95,0.78786767,0.6664237976074219,0.6649946,0.644765,0.92852,0.5904087,0.70114,0.7978626489639282,0.72109,0.62985
8878,2.0,1.9500000000000002,365,0.5465099395098504,2.0,1.938,1.946443,1.87007,1.875,1.8989136,1.8221497535705569,1.8690815,1.670858,1.9279,1.8844614,1.8793,1.911003947257996,1.5,1.92042
8879,4.0,0.2,781,1.185394924339465,2.0,0.129,0.26202837,0.13106,0.15,0.2641862,0.2747960984706878,0.2887890999999999,0.443158,0.35715,0.45841658,0.55609,0.2135931551456451,0.5054,0.83072
8880,3.0,1.55,309,-0.611107694708619,1.0,1.532,1.5650747,1.58251,1.625,1.5673724,1.428972840309143,1.5802777,1.494971,1.7069,1.6257229,1.587,1.701242208480835,1.87329,1.49688
8881,1.0,0.8500000000000001,162,0.829574333009409,1.0,0.763,0.80330336,0.72063,1.925,1.0697649,0.7320280075073242,0.7466446,1.022759,1.2456,0.88876414,0.98347,1.16683030128479,0.8527,0.66749
8882,3.0,1.85,917,2.020218210268026,10.0,1.81,1.8241062,1.78995,1.875,1.7542791,1.7784913778305054,1.7280843999999995,1.556465,1.6852,1.7909969,1.7442,1.7486839294433594,1.66817,1.71512
8883,3.0,1.85,88,-1.0404968480205476,1.0,1.427,1.2595425,1.44235,1.275,1.2343085,1.374773383140564,1.0708276,1.464724,1.1969,1.1616452,1.1647,1.4913432598114014,1.43279,1.00274
8884,0.0,0.35000000000000003,726,-1.797050906040043,10.0,0.443,0.4055683,0.42895,0.35,0.42557552,0.2747222185134887,0.31838655,0.417453,0.45011,0.4990762,0.18639,0.3589573800563812,0.13124,0.41227
8885,1.0,0.1,758,-0.28480976155951826,10.0,0.125,0.15205733,0.16654,0.1,0.1875931,0.2123486697673797,0.16270506,0.3681,0.18441,0.14624995,0.13185,0.1843447387218475,1.023,0.00302
8886,3.0,1.6500000000000001,410,-0.5924416191914639,1.0,1.687,1.7759938,1.72456,1.825,1.6382167,1.7175092697143557,1.644634,1.574504,1.9139,1.7296845,1.6899,1.7971832752227783,1.89762,1.61551
8887,2.0,1.3,657,1.9565652601029666,1.0,1.357,1.2534121,1.1347,1.175,1.1765294,0.9084842801094056,1.0179292,1.392099,1.3078,1.2033361,1.1048,1.5036745071411133,1.44281,1.20103
8888,4.0,1.6,388,-0.8533081507123839,2.0,1.685,1.6217757,1.66074,1.425,1.680659,1.4857184886932373,1.3152133,1.441144,0.71666,1.2044431,0.95767,1.0,1.16774,0.9029
8889,0.0,0.2,323,-1.2792377385997753,10.0,0.259,0.2776677,0.34902,0.25,0.2641862,0.2909362614154815,0.27892774,0.406591,0.20198,0.2895363,0.12348,0.4104295670986175,0.5,0.03135
8890,3.0,1.5000000000000002,752,1.7414013722283905,1.0,1.589,1.6106038,1.62951,1.475,1.6305546,1.4694786071777344,1.5810316,1.429065,1.0739,1.5402765,1.5219,1.5836477279663086,1.36325,1.38336
8891,4.0,0.3,252,0.22934871619455274,1.0,0.316,0.3568157,0.36909,0.45,0.5520189,0.3147293925285339,0.40098387,0.49535,0.43248,1.135354,0.80834,0.6640707850456238,0.80399,0.82517
8892,4.0,1.9500000000000002,215,0.9264226707169194,10.0,1.941,1.8273946,1.9444,1.925,1.7724833,1.8296496868133545,1.7620794999999998,1.548333,1.8823,1.1569782,0.97914,1.5476438999176023,1.87338,1.24293
8893,4.0,1.85,609,0.21811556545827823,2.0,1.883,1.908585,1.85962,1.825,1.8224031,1.7771631479263306,1.8897064,1.639607,1.8437,1.1514989,0.88039,1.8701839447021484,1.43435,0.80665
8894,1.0,0.6500000000000001,257,-0.9397074732643977,10.0,0.436,0.59018725,0.57975,0.5,0.59850156,0.5596768856048584,0.66192245,0.620563,0.96821,0.6006377,0.53571,1.05,1.17499,0.87215
8895,2.0,1.1,966,0.03662265423468859,10.0,1.0,0.9189566,0.79337,0.95,0.9972769,0.9354485869407654,1.2054942,1.246039,0.97762,1.1085678,1.1088,1.0332931280136108,1.1061,1.12882
8896,3.0,1.9000000000000001,961,-0.5483020588652525,2.0,1.912,1.9166332,1.92206,1.925,1.8748894,1.8680384159088133,1.838232,1.630615,1.8886,1.8262637,1.9381,1.9141583442687988,1.86958,1.84353
8897,4.0,1.0,573,1.0573645167652905,2.0,1.154,0.9521357,1.09596,1.225,1.2639548,0.93167382478714,0.8711293999999999,1.153744,1.0229,1.0625728,1.0693,1.3003621101379397,1.00611,0.93654
8898,3.0,1.2000000000000002,191,-0.3471066939674489,10.0,1.209,1.1918745,1.16559,1.075,1.2288237,1.1945000886917114,1.1969428,1.385502,1.1236,1.2765303,1.1488,1.4894013404846191,1.03664,1.12652
8899,3.0,1.6500000000000001,763,-0.00522728032065678,2.0,1.596,1.6018921,1.56561,1.425,1.4264114,1.6217280626296997,1.4733319,1.314166,1.4095,1.5286458,1.4633,1.523571252822876,1.5045,1.38433
8900,0.0,1.0,328,0.14782347925153722,10.0,1.081,0.84582776,0.77714,0.975,1.1479447,0.8313748240470886,0.8411523999999999,1.230773,1.1453,1.1211628,0.97304,1.2279571294784546,1.36989,0.99499
8901,4.0,1.35,397,-0.17774022847205517,2.0,1.404,1.3145765,1.38619,1.375,1.4725404,1.6101640462875366,1.3537617,1.401794,1.5343,1.1300502,1.1659,1.5741217136383057,1.22465,1.11155
8902,3.0,1.2500000000000002,609,0.6558378157934046,1.0,1.454,1.308661,1.40842,1.325,1.4840693,1.2692540884017944,1.3291104,1.327111,1.4716,1.3579795,1.3315,1.4595296382904053,1.41777,1.29595
8903,1.0,0.9500000000000001,73,-0.2819741291887349,2.0,0.973,0.8573222,0.81808,0.95,0.837178,0.8014059066772461,0.7793329000000001,1.479272,1.1536,0.6952239,0.55206,0.856846272945404,1.50872,0.73625
8904,1.0,0.6500000000000001,629,0.07356162737355,2.0,0.895,0.8288346,0.81443,0.85,0.7751611,0.7926613092422485,0.7955002,0.77632,0.80694,0.55757904,0.6763,0.86588454246521,1.16816,0.97834
8905,1.0,0.45,604,-0.7190699728945574,1.0,0.368,0.4092775,0.36978,0.35,0.45060855,0.4082274138927459,0.5239911,0.487796,0.45404,0.45331126,0.49989,1.05,0.89399,1.03632
8906,0.0,0.8,516,-0.14097637071848151,2.0,0.839,0.7453469,0.84678,0.75,0.79647636,0.5083446502685547,0.42474973,0.585781,0.98609,0.6883004,0.57051,0.7338331937789917,0.72973,0.89553
8907,4.0,0.45,50,1.6544851119612696,10.0,1.411,1.2692453,1.30159,1.075,1.4137515,1.386184811592102,1.2914157,1.516715,1.4423,1.1929843,1.2296,1.4003633260726929,0.7235,1.16758
8908,3.0,1.05,732,-0.3387712037199668,10.0,1.154,1.167802,1.17297,1.075,1.1562554,1.150237798690796,1.2845557,1.295137,1.3089,1.2510501,1.1903,1.3499553203582764,1.17893,1.28136
8909,2.0,0.15000000000000002,279,-2.7225433553958562,1.0,0.113,0.15256625,0.17367,0.1,0.23894434,0.3124330341815948,0.24002343,0.375185,1.073,0.16227031,0.18175,0.5296002626419067,0.68183,0.01317
8910,2.0,1.1500000000000001,977,0.3506293839664042,1.0,1.13,1.070259,1.20368,1.075,1.1685898,0.9476324915885924,0.8634213,1.191901,1.0689,1.1242362,1.0611,1.2580207586288452,1.2076,1.07609
8911,2.0,0.45,238,0.7210065481851305,2.0,0.468,0.5533287,0.58577,1.15,0.63526803,0.5590323209762573,0.57415724,0.651095,0.51165,0.8725878,0.56351,1.4451273679733276,1.21395,0.335
8912,4.0,0.9000000000000001,453,1.1051089803304326,2.0,0.812,0.77421594,0.73392,0.9,0.8612292,0.6942355036735535,0.8547136000000001,0.754797,0.80345,1.0613647,1.0155,1.230465531349182,0.93652,0.85555
8913,4.0,1.2000000000000002,952,-0.8056204666761918,2.0,1.285,1.2897032,1.30828,1.225,1.4816931,1.464996337890625,1.1444746,1.362649,0.93804,1.071953,1.0873,1.336107611656189,1.34286,1.06593
8914,2.0,0.05,46,-0.6604474733460334,2.0,0.407,0.3476347,0.56429,0.15,0.95451826,0.3316039741039276,0.7580594,0.926948,0.5233,0.9028168,0.37443,0.4941658973693847,1.42702,0.0609
8915,2.0,0.15000000000000002,212,-1.3198072838293597,10.0,0.217,0.1945137,0.23045,0.25,0.31231597,0.2146316915750503,0.2691908,0.419505,0.25721,0.19671887,0.21187,1.2540085315704346,0.79761,0.0835
8916,1.0,0.3,51,0.06699363729743749,10.0,0.484,0.47074395,0.53192,0.3,0.3904627,0.5288714170455933,0.48183686,0.614117,0.63064,0.49223137,0.50225,0.4232021272182464,0.45708,0.75595
8917,3.0,1.9000000000000001,215,0.4589424572322885,10.0,1.977,1.9630446,0.19959,1.925,1.9605898,1.8230652809143064,1.8969313,1.666504,2.0,1.9258418,1.7276,1.9234799146652224,1.5,1.99669
8918,3.0,1.8,382,1.19256860522856,1.0,1.775,1.8461659,1.86039,1.875,1.7739627,1.6936805248260498,1.722311,1.594409,1.7498,1.7778403,1.7283,1.8481786251068115,1.78205,1.62475
8919,2.0,1.7000000000000002,941,1.2140875513010738,2.0,1.594,1.5966514,1.68368,1.675,1.6338601,1.4586724042892456,1.6363537,1.368128,1.6676,1.41764,1.5654,1.0,1.19879,1.28733
8920,0.0,0.05,94,-0.250129740776026,1.0,1.11,1.1933923,1.27246,1.175,1.4085584,0.95750492811203,1.2939464,1.359301,1.1347,0.87563336,1.1461,1.1489169597625732,0.72723,0.53788
8921,2.0,1.3,92,-1.6343813203184905,1.0,1.355,1.1824678,0.89804,1.075,1.3187276,1.1567710638046265,1.1990393,1.514688,1.3915,1.2012719,1.2965,1.5304174423217771,1.20682,0.9556
8922,4.0,0.9500000000000001,462,-0.06350525908224317,1.0,0.814,0.8226532,0.80611,0.95,1.0485046,0.8264174461364746,0.7610271,1.187961,0.84306,0.9793804,1.0149,1.301558256149292,0.82457,0.82841
8923,3.0,1.4500000000000002,881,-0.6341571817102752,10.0,1.849,1.7130567,1.65751,1.725,1.6887347,1.8192039728164675,1.7915854,1.629054,1.7909,1.798419,1.7962,1.872894644737244,1.61882,1.8719
8924,2.0,1.5000000000000002,994,-2.1525677047219487,1.0,1.538,1.5655427,1.44991,1.525,1.6910796,1.679837942123413,1.5709835,1.611599,1.3957,1.6423225,1.5327,1.639594316482544,1.60535,1.63297
8925,0.0,0.5,100,0.1735724467150152,1.0,0.417,0.43017572,0.42756,0.35,0.47211558,0.4415057897567749,0.40280664,0.501546,0.28907,0.52634776,0.17078,1.05,0.39038,0.52253
8926,2.0,1.6,768,-0.7623713448728466,2.0,1.569,1.5796365,1.66739,1.525,1.538487,1.3731433153152466,1.6237454,1.460898,1.6051,1.4885064,1.5434,1.6931031942367554,1.51351,1.42861
8927,2.0,1.35,585,0.4429346281615574,2.0,1.316,1.4130268,1.444,1.275,1.4511019,1.23964524269104,1.4180655,1.258817,1.6704,1.2924263,1.3724,1.0,1.24527,1.20754
8928,2.0,1.9000000000000001,227,-0.37754438241578825,1.0,1.114,1.1689174,1.12067,1.075,1.3399779,1.0077189207077026,0.8395286,1.482946,1.0235,1.0440282,1.2691,1.6245578527450562,1.54188,0.97434
8929,2.0,0.3,998,-0.26358589838108926,10.0,0.28,0.31939608,0.29703,0.35,0.404539,0.4753126800060272,0.35292393,0.386169,0.35903,0.2077375,0.64842,0.3900157213211059,0.67213,0.14093
8930,2.0,1.55,740,0.99429817554335,10.0,1.704,1.7183322,1.54539,1.675,1.8105335,1.8281370401382449,1.7723036,1.613777,1.672,1.7606735,1.6732,1.8116722106933596,1.8474,1.75486
8931,4.0,1.2500000000000002,903,0.2185691324254655,1.0,1.203,1.1061149,1.30641,1.325,1.2506409,1.1630779504776,0.83281136,0.931262,1.4826,1.1506525,1.0421,1.287090301513672,1.13998,0.89888
8932,2.0,1.5000000000000002,80,0.13875413737982137,1.0,1.485,1.5732331,1.19192,1.525,1.354778,1.027321219444275,1.1345671,1.567539,1.7204,1.2441242,1.4462,1.5694317817687988,1.34107,1.02299
8933,2.0,1.9500000000000002,233,-0.39304118690904716,10.0,1.825,1.8914602,1.93447,1.875,1.7750639,1.774614930152893,1.762745,1.629364,1.9109,1.801167,1.8366,1.830649137496948,1.02773,1.78673
8934,4.0,1.85,55,0.30571617755950026,2.0,0.976,0.96849245,1.05014,1.075,1.2885972,0.8907140493392944,0.9254083,1.111334,0.78809,1.0497143,1.2985,0.7721147537231445,0.83806,0.60619
8935,3.0,1.4500000000000002,834,-0.599053368988236,1.0,1.405,1.3631575,1.40551,1.475,1.5436846,1.3263506889343262,1.6136832,1.431807,1.3499,1.6971596,1.5847,1.5259402990341189,1.45337,1.65685
8936,2.0,0.6000000000000001,340,0.4599073181231468,10.0,0.9,0.78100413,0.75217,0.85,1.0130467,0.7241069674491882,0.8367081000000001,0.920948,1.1377,1.3212534,0.95523,1.1413071155548096,1.08091,0.75482
8937,2.0,1.8,891,-1.0871835047686162,1.0,1.682,1.648902,1.79825,1.625,1.6255859,1.369557499885559,1.5493062,1.466388,1.7607,1.5316706,1.5153,1.6754615306854248,1.15937,1.3365
8938,2.0,1.9000000000000001,262,-1.502236188828148,2.0,1.881,1.9244974,1.74904,1.875,1.8307854,1.837287187576294,1.99,1.669028,1.8696,1.9138505,1.8865,1.88502299785614,1.73996,1.9432
8939,2.0,1.9500000000000002,956,-1.3682804924378582,1.0,1.854,1.7961347,1.95977,1.875,1.8485959,1.7489441633224487,1.7467816000000005,1.603788,1.8035,1.751354,1.8176,1.8276593685150144,1.63006,1.66945
8940,2.0,1.5000000000000002,643,0.2510297877867917,1.0,1.567,1.5153772,1.57615,1.525,1.4891435,1.5086334943771362,1.3842106,1.517718,1.7351,1.3514612,1.3675,1.7240266799926758,1.4777,1.31221
8941,2.0,1.9500000000000002,551,0.37517199647743793,1.0,1.955,1.9249915,1.91319,1.925,1.9071665,1.8420721292495728,1.9350531,1.664697,1.9539,1.8844614,1.8821,1.8932775259017944,1.45305,1.93669
