,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,FCI_cp,FCI_m1,FCI_a1,FCI_m2,FCI_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
8205,4.0,0.0,1.45,0.8,73.0,74.53047,4.0,1.5794,4.0,0.7340300000000001,73.0,4.0,1.4087525606155396,2.0,0.9603905677795409,74.0,4.0,1.6537,4.0,1.0105
8206,2.0,1.0,0.55,0.85,93.0,93.22165,2.0,0.37746999999999997,1.0,0.37011,93.0,2.0,0.52545166015625,1.0,0.27107304334640503,93.0,1.0,0.55579,1.0,0.18474000000000002
8207,0.0,1.0,0.8,0.5,141.0,138.93114,0.0,0.50727,1.0,0.40717,141.0,0.0,0.6673301458358765,1.0,0.4223495721817017,141.0,4.0,0.62185,1.0,0.17847000000000002
8208,2.0,4.0,0.4,1.75,7.0,7.3665899999999995,0.0,0.8178300000000001,4.0,1.8178400000000001,4.0,1.0,1.0332236289978027,4.0,1.55734121799469,7.0,2.0,0.5465300000000001,4.0,1.5675
8209,3.0,0.0,2.0,0.75,115.0,112.97861999999999,3.0,1.38519,4.0,0.9347200000000001,100.0,3.0,1.1270064115524292,3.0,1.1270064115524292,106.0,2.0,1.5868,4.0,0.9468799999999999
8210,3.0,4.0,1.8,0.15,171.0,171.49403,3.0,1.29819,4.0,0.8372799999999999,170.0,3.0,1.2763336896896362,2.0,1.0851905345916748,171.0,2.0,1.4194,2.0,0.89555
8211,2.0,3.0,1.95,1.15,109.0,109.91136999999999,2.0,1.80296,3.0,1.3118299999999998,110.0,2.0,1.62576162815094,3.0,1.1754815578460691,109.0,2.0,1.7099,2.0,1.5398
8212,0.0,3.0,0.8,1.6,198.0,187.70088,2.0,0.8198799999999999,4.0,0.7214,100.0,2.0,0.8984819650650024,2.0,0.8984819650650024,159.0,2.0,0.9113899999999999,4.0,1.0556
8213,4.0,0.0,0.65,0.7,80.0,80.35088,4.0,0.57936,4.0,0.8211799999999999,81.0,2.0,0.7396929860115051,4.0,0.8547215461730957,80.0,1.0,0.51067,2.0,0.9472
8214,3.0,3.0,1.3,1.9,99.0,94.93855,3.0,1.74403,2.0,1.53629,99.0,3.0,1.5476657152175903,3.0,1.425942301750183,99.0,3.0,1.7748,2.0,1.6906
8215,4.0,3.0,1.7,1.6,13.0,13.84121,3.0,0.9414,3.0,1.7549099999999997,12.0,1.0,0.9832110404968262,3.0,1.7424485683441162,197.0,2.0,1.8348,2.0,1.0642
8216,4.0,2.0,0.85,0.95,120.0,123.66788000000001,0.0,0.71486,4.0,0.74887,121.0,4.0,0.699488639831543,2.0,0.8028795719146729,121.0,4.0,0.86572,1.0,0.9293399999999999
8217,0.0,0.0,0.05,0.55,154.0,153.51197,2.0,1.0145,4.0,0.64767,154.0,4.0,0.9271960258483888,4.0,1.0651235580444336,154.0,2.0,1.0731,1.0,0.88423
8218,1.0,0.0,0.8,0.55,118.0,118.88425,1.0,0.8997799999999999,1.0,0.39818000000000003,117.0,1.0,1.0503929853439329,1.0,0.2621641159057617,118.0,4.0,1.2237,1.0,0.20434000000000002
8219,2.0,1.0,0.75,1.0,29.0,30.840390000000003,4.0,1.04732,1.0,0.79935,30.0,4.0,1.1110025644302368,1.0,0.7760605812072754,29.0,1.0,0.86626,1.0,0.94158
8220,2.0,0.0,1.4,0.8,55.0,59.22824,2.0,1.45384,4.0,0.66165,100.0,0.0,1.0586155652999878,0.0,1.0586155652999878,57.0,2.0,1.5173,4.0,0.92999
8221,0.0,2.0,0.15,0.85,111.0,113.43603,4.0,0.27174,4.0,0.69867,111.0,0.0,0.480850875377655,4.0,0.6400936841964722,111.0,0.0,0.31945999999999997,2.0,0.7231
8222,3.0,4.0,2.0,1.7,155.0,156.90354,3.0,1.73605,4.0,0.62332,155.0,3.0,1.675163984298706,4.0,1.2984695434570312,156.0,2.0,1.8953,0.0,0.65063
8223,1.0,2.0,0.7,1.85,196.0,198.52411999999998,1.0,0.64182,1.0,1.07514,196.0,1.0,0.753345251083374,3.0,1.1928473711013794,127.0,1.0,0.80216,4.0,1.7909
8224,3.0,3.0,1.8,2.0,46.0,43.48292,3.0,1.2521200000000001,3.0,1.80998,46.0,3.0,1.5430461168289185,3.0,1.8564163446426392,44.0,3.0,1.432,2.0,1.8703
8225,2.0,1.0,1.65,0.2,143.0,141.88351,2.0,1.8068799999999998,1.0,0.45991000000000004,140.0,2.0,1.5733038187026978,1.0,0.4428652226924896,142.0,2.0,1.6281,0.0,0.31308
8226,4.0,2.0,0.9,1.9,49.0,47.45628,2.0,1.37961,2.0,1.9329900000000002,49.0,4.0,0.7981475591659546,2.0,1.923500657081604,48.0,4.0,0.79509,2.0,1.9261
8227,4.0,0.0,1.2,0.7,95.0,97.78723000000001,4.0,0.73377,0.0,0.9708200000000001,100.0,4.0,0.6803408861160278,4.0,0.6803408861160278,110.0,2.0,0.77671,2.0,0.97175
8228,1.0,1.0,0.75,0.15,7.0,4.3852400000000005,1.0,0.6419600000000001,1.0,0.54272,7.0,1.0,0.841457724571228,1.0,0.33219295740127563,30.0,0.0,0.45858999999999994,0.0,0.33757
8229,4.0,2.0,0.65,1.8,179.0,178.56672,4.0,0.5554600000000001,2.0,1.4334799999999999,179.0,4.0,0.6130936145782471,3.0,1.5117324590682983,179.0,4.0,0.68376,2.0,1.6464
8230,4.0,4.0,1.15,0.85,162.0,160.84096,4.0,1.2650700000000001,4.0,0.66056,162.0,4.0,1.308290719985962,2.0,0.9156421422958374,162.0,4.0,1.3653,4.0,0.91179
8231,4.0,1.0,0.7,0.1,141.0,140.6019,4.0,0.5833699999999999,1.0,0.37938,141.0,2.0,0.583854079246521,1.0,0.3309215009212494,141.0,4.0,0.54971,0.0,0.222
8232,3.0,3.0,1.55,1.1,79.0,77.62711,3.0,1.3857700000000002,3.0,1.45256,79.0,3.0,1.3038145303726196,3.0,1.4053947925567627,79.0,3.0,0.88418,2.0,1.6967
8233,4.0,2.0,1.75,0.85,29.0,28.939459999999997,4.0,0.8856799999999999,4.0,1.41401,30.0,4.0,0.855534017086029,4.0,1.1926733255386353,29.0,4.0,1.6301,4.0,1.1921
8234,4.0,1.0,1.7,0.8,190.0,190.44799,4.0,1.57159,4.0,0.8609100000000001,190.0,4.0,1.4885257482528689,2.0,0.9112290143966676,190.0,4.0,1.5593,1.0,0.44148000000000004
8235,0.0,4.0,1.0,1.8,33.0,16.70177,4.0,0.86641,4.0,1.6008,100.0,4.0,1.3370290994644165,4.0,1.3370290994644165,32.0,2.0,0.45191000000000003,4.0,1.4492
8236,0.0,4.0,0.95,0.5,146.0,144.89762,0.0,0.5323899999999999,0.0,0.76531,149.0,0.0,0.33219295740127563,2.0,0.8301366567611694,133.0,1.0,0.7238399999999999,4.0,0.3099
8237,0.0,2.0,0.45,1.2,138.0,138.50933,0.0,0.35291,4.0,0.95324,138.0,0.0,0.4942712187767029,2.0,1.0610276460647583,138.0,0.0,0.6865600000000001,2.0,0.96183
8238,0.0,2.0,0.35,0.5,9.0,10.548789999999999,2.0,0.75192,2.0,0.39494,100.0,2.0,0.3650233745574951,2.0,0.3650233745574951,11.0,2.0,0.81633,2.0,0.51386
8239,1.0,0.0,0.5,0.6,76.0,76.35351,1.0,0.6957300000000001,0.0,1.07556,76.0,1.0,0.6697584390640259,4.0,1.0120161771774292,76.0,4.0,0.6209600000000001,4.0,1.3245
8240,4.0,4.0,0.85,0.35,138.0,137.38697,4.0,0.67888,0.0,0.8382299999999999,138.0,4.0,0.7764005661010742,2.0,0.8659121990203857,138.0,4.0,0.85267,1.0,0.81605
8241,3.0,2.0,1.5,0.85,52.0,51.97764,3.0,1.45436,4.0,0.8449200000000001,52.0,3.0,1.4190492630004885,2.0,0.8167413473129272,52.0,2.0,1.5876,2.0,0.77068
8242,1.0,4.0,0.3,1.2,80.0,80.45119,1.0,0.50271,4.0,0.6521,80.0,1.0,0.6050491333007812,0.0,0.9942750930786132,80.0,1.0,0.46628000000000003,2.0,1.0672
8243,1.0,2.0,0.5,0.1,147.0,144.11766,1.0,0.48941,1.0,0.46451000000000003,100.0,1.0,0.5013744235038757,1.0,0.5013744235038757,21.0,1.0,0.7500399999999999,1.0,0.45696000000000003
8244,3.0,4.0,1.7,0.5,94.0,93.22164000000001,3.0,1.7576900000000002,2.0,0.50648,94.0,3.0,1.6021324396133425,4.0,1.4515697956085205,94.0,3.0,1.8891,4.0,1.1165
8245,0.0,4.0,0.1,1.55,56.0,52.76175,2.0,0.27426999999999996,4.0,0.9379299999999999,56.0,1.0,0.6217986941337585,2.0,0.9299161434173584,56.0,0.0,0.59268,1.0,0.94978
8246,4.0,0.0,0.5,0.45,49.0,51.6791,4.0,0.68208,0.0,0.6090399999999999,49.0,4.0,0.819915771484375,0.0,0.4179137349128723,49.0,4.0,0.75427,4.0,0.1349
8247,2.0,0.0,0.75,1.0,58.0,59.080090000000006,0.0,0.8478399999999999,4.0,1.4326299999999998,57.0,4.0,1.0919904708862305,0.0,0.918726921081543,57.0,0.0,0.84972,2.0,1.0638
8248,4.0,3.0,1.45,1.9,126.0,124.96888,4.0,1.07812,3.0,1.8462,126.0,4.0,1.4373339414596558,3.0,1.7731372117996216,126.0,3.0,1.8117,3.0,1.8117
8249,3.0,3.0,1.95,1.85,62.0,44.45892,3.0,1.16229,3.0,1.78855,62.0,3.0,1.5597478151321411,3.0,1.7870646715164185,133.0,3.0,1.8755,2.0,2.0
8250,0.0,0.0,0.7,0.5,135.0,133.26224,1.0,0.6842699999999999,0.0,0.43037,135.0,1.0,0.6807441711425781,4.0,1.1373993158340454,135.0,1.0,0.75612,0.0,0.37538
8251,4.0,1.0,0.65,0.25,13.0,3.21752,0.0,0.7982899999999999,1.0,0.33299,13.0,3.0,1.1892935037612915,1.0,0.2016333043575287,13.0,4.0,0.78546,0.0,0.18959
8252,2.0,2.0,1.0,1.75,183.0,182.50887,4.0,0.74542,2.0,1.43498,183.0,2.0,0.8627480268478394,2.0,1.522187352180481,183.0,4.0,0.9785,2.0,1.7821
8253,2.0,3.0,0.4,1.55,108.0,107.7817,2.0,0.43615,3.0,1.20397,108.0,2.0,0.5272026062011719,3.0,1.1717116832733154,108.0,2.0,0.69709,2.0,1.2461
8254,1.0,3.0,0.3,1.95,105.0,102.68428,1.0,0.40979,3.0,1.6207,105.0,1.0,0.33219295740127563,3.0,1.5264363288879397,105.0,3.0,1.4097,3.0,1.4097
8255,1.0,4.0,0.5,0.3,25.0,17.094929999999998,1.0,0.50033,4.0,0.49348000000000003,23.0,1.0,1.169856071472168,4.0,0.4752286672592163,23.0,1.0,0.61225,4.0,0.50422
8256,2.0,3.0,1.05,1.65,21.0,20.724529999999998,2.0,0.9160200000000001,2.0,1.4490100000000001,21.0,4.0,1.0848897695541382,3.0,1.2773642539978027,188.0,3.0,1.7492,3.0,1.7492
8257,2.0,2.0,1.8,0.5,55.0,52.04698,0.0,0.67005,4.0,0.41512,55.0,2.0,0.8465800285339355,2.0,1.374860405921936,55.0,0.0,0.7554,2.0,1.0432
8258,4.0,1.0,0.05,0.25,21.0,23.97618,4.0,0.5834199999999999,1.0,0.31427,21.0,4.0,0.6651526689529419,1.0,0.15977630019187927,21.0,4.0,0.56274,1.0,0.15606
8259,2.0,0.0,1.95,0.95,100.0,98.13013000000001,2.0,1.53875,1.0,1.35071,100.0,3.0,1.8899687528610232,1.0,0.4704885482788086,100.0,2.0,1.9676,1.0,0.35755
8260,2.0,1.0,1.3,0.4,127.0,126.70083999999999,4.0,1.24316,1.0,0.57084,127.0,4.0,1.4338865280151367,1.0,0.7236413955688477,127.0,2.0,1.2271,0.0,0.37284
8261,4.0,4.0,1.6,1.2,122.0,122.6269,4.0,1.77266,4.0,1.05829,123.0,4.0,1.595743179321289,2.0,0.9185683727264404,122.0,4.0,1.5169,2.0,0.97736
8262,0.0,4.0,0.25,0.45,30.0,28.549670000000003,2.0,1.35589,4.0,0.52031,30.0,4.0,1.4259799718856812,3.0,0.7878862619400024,30.0,2.0,1.379,4.0,0.8986799999999999
8263,3.0,1.0,1.45,1.0,116.0,113.71408999999998,2.0,1.43384,1.0,0.65357,111.0,3.0,1.2037032842636108,2.0,0.7880706787109375,117.0,2.0,1.4818,0.0,0.13564
8264,1.0,4.0,0.75,1.5,12.0,13.0458,1.0,0.8488399999999999,4.0,1.53,12.0,1.0,0.913404941558838,4.0,1.5198081731796265,12.0,4.0,0.71864,4.0,1.5511
8265,3.0,0.0,2.0,0.35,54.0,52.823919999999994,3.0,1.51594,4.0,0.8609100000000001,54.0,3.0,1.525420069694519,2.0,0.8779456615447998,54.0,2.0,1.6038,4.0,0.9239700000000001
8266,0.0,1.0,0.35,0.55,91.0,87.61986,0.0,0.44273,1.0,0.66004,91.0,4.0,0.4870427250862122,1.0,0.8280514478683472,91.0,4.0,0.32227,0.0,0.38911
8267,0.0,3.0,0.05,2.0,5.0,170.95487,3.0,1.51291,3.0,1.05523,199.0,3.0,1.6013082265853882,0.0,1.0,140.0,2.0,1.8319999999999999,2.0,2.0
8268,4.0,1.0,0.1,0.65,28.0,27.869090000000003,4.0,0.8614700000000001,1.0,0.6712899999999999,27.0,4.0,0.6161271333694458,1.0,0.6503332853317261,189.0,0.0,0.45574,0.0,0.36691
8269,4.0,3.0,2.0,1.8,2.0,195.84922,2.0,1.50045,3.0,1.33419,2.0,3.0,1.1664421558380127,3.0,1.6174402236938477,2.0,3.0,1.837,3.0,1.837
8270,3.0,0.0,1.2,0.5,57.0,57.70321,3.0,1.5548799999999998,4.0,1.31397,57.0,3.0,1.4624890089035034,2.0,1.0102989673614502,57.0,2.0,1.6994,4.0,1.0474
8271,3.0,3.0,1.9,1.55,176.0,177.98373,3.0,1.58579,2.0,1.16025,176.0,3.0,1.4225963354110718,3.0,1.2707167863845823,181.0,2.0,1.6993,2.0,1.8273
8272,3.0,2.0,1.6,1.75,95.0,90.11278,3.0,1.57673,2.0,1.48593,95.0,3.0,1.6546154022216797,2.0,1.4304865598678589,94.0,3.0,1.6161,2.0,1.7042
8273,3.0,0.0,1.9,0.75,111.0,8.07222,2.0,1.39254,2.0,1.25861,100.0,3.0,1.517622709274292,3.0,1.517622709274292,116.0,2.0,1.903,1.0,0.9212100000000001
8274,2.0,2.0,1.45,0.5,41.0,38.741690000000006,2.0,1.55768,2.0,0.50617,41.0,2.0,1.3622409105300903,2.0,0.4970524311065674,41.0,2.0,1.4199,2.0,0.59508
8275,4.0,1.0,0.95,0.25,143.0,144.10446000000002,2.0,0.8433200000000001,1.0,0.39744,143.0,4.0,0.9346418380737304,1.0,0.5358240008354187,143.0,2.0,1.0736,0.0,0.16935999999999998
8276,3.0,3.0,1.25,1.75,147.0,143.68286,3.0,1.45992,3.0,1.58918,147.0,3.0,1.3261470794677734,3.0,1.4714760780334473,147.0,3.0,1.4695,2.0,1.7619999999999998
8277,4.0,3.0,0.1,1.55,137.0,135.37884,4.0,0.38328,2.0,1.4550299999999998,137.0,4.0,0.3263787031173706,3.0,1.4208942651748655,137.0,0.0,0.3865,2.0,1.4169999999999998
8278,1.0,0.0,0.35,0.15,38.0,37.29943,1.0,0.39555,4.0,0.71434,38.0,1.0,0.33219295740127563,2.0,0.9508391618728638,38.0,1.0,0.27205,2.0,1.0268
8279,2.0,1.0,0.6,0.35,118.0,115.37702,4.0,0.7191,1.0,0.41611000000000004,100.0,2.0,0.5563897490501404,2.0,0.5563897490501404,98.0,2.0,0.71238,1.0,0.45048
8280,0.0,4.0,0.4,1.75,117.0,114.76498000000001,0.0,0.29849000000000003,4.0,1.0328,117.0,0.0,0.4667049646377564,2.0,1.0536445379257202,117.0,0.0,0.39611999999999997,2.0,1.4113
8281,4.0,0.0,0.85,0.1,141.0,139.22621,4.0,1.33766,2.0,1.08715,141.0,2.0,1.153149127960205,2.0,0.9930495023727416,141.0,2.0,0.99003,4.0,1.1659
8282,3.0,1.0,1.0,0.8,106.0,105.99637,2.0,1.22001,1.0,0.77055,106.0,3.0,1.0627620220184326,1.0,0.7175393104553223,109.0,2.0,1.0319,1.0,0.76971
8283,0.0,3.0,0.5,1.5,37.0,33.97762,0.0,0.4246,3.0,1.46662,37.0,4.0,0.5579091906547546,3.0,1.4131727218627932,37.0,3.0,1.2081,3.0,1.2081
8284,1.0,0.0,0.25,0.55,36.0,27.43706,1.0,0.55383,0.0,0.61056,111.0,1.0,0.7189813852310181,2.0,1.0786092281341553,36.0,1.0,0.62502,0.0,0.43509
8285,1.0,2.0,0.5,1.8,81.0,79.91488000000001,1.0,0.51053,2.0,1.65473,81.0,1.0,0.5201526284217834,2.0,1.578341722488403,81.0,1.0,0.6509199999999999,2.0,1.6678
8286,1.0,2.0,0.65,0.55,132.0,133.38575,1.0,0.67227,4.0,0.86339,132.0,1.0,0.703124463558197,2.0,0.7224510908126831,106.0,0.0,0.46133,4.0,1.6351
8287,0.0,3.0,0.6,1.25,58.0,24.1621,4.0,0.87356,3.0,1.7063400000000002,180.0,3.0,1.3726081848144531,2.0,1.2060098648071291,6.0,1.0,0.65973,2.0,1.7091
8288,3.0,0.0,1.05,1.0,128.0,127.75553000000001,3.0,1.69042,0.0,0.67694,129.0,3.0,1.5701968669891355,0.0,1.2182586193084717,129.0,2.0,1.8249,4.0,1.8218
8289,2.0,2.0,0.6,1.85,178.0,174.21905,2.0,0.55232,2.0,1.77214,177.0,2.0,1.2974298000335691,2.0,1.7241408824920654,177.0,4.0,1.2739,2.0,1.8002
8290,2.0,0.0,1.4,0.1,47.0,46.405,3.0,1.12273,1.0,0.33092,46.0,2.0,1.3671162128448486,1.0,0.14959773421287534,46.0,2.0,1.5625,0.0,0.18384
8291,1.0,2.0,0.3,0.05,144.0,144.42397,1.0,0.30356,2.0,0.47505,143.0,1.0,0.4337964057922363,2.0,0.5023257732391357,143.0,1.0,0.25894,4.0,1.3377
8292,1.0,2.0,0.2,0.15,116.0,116.19136,1.0,0.23865,2.0,0.38087,116.0,1.0,0.2216271460056305,1.0,0.3174845576286316,116.0,0.0,0.17809,2.0,0.27662
8293,2.0,0.0,0.55,0.7,155.0,156.17545,2.0,0.36178,4.0,0.9461799999999999,154.0,2.0,0.37555351853370667,4.0,0.8936455249786377,155.0,2.0,0.48908,4.0,0.9934299999999999
8294,1.0,3.0,0.9,1.35,129.0,131.01247,1.0,0.59117,3.0,1.43943,129.0,1.0,0.7344223260879517,3.0,1.422874093055725,71.0,1.0,0.44143999999999994,1.0,0.58734
8295,1.0,2.0,0.75,1.8,40.0,39.61438,1.0,0.70475,2.0,1.7791,40.0,1.0,0.5699356198310852,2.0,1.7147806882858276,40.0,1.0,0.5583899999999999,2.0,1.7982
8296,4.0,0.0,1.0,0.75,185.0,188.70119,4.0,0.76745,1.0,0.6953699999999999,185.0,4.0,0.8921114206314087,1.0,0.6296085119247437,184.0,2.0,0.89875,1.0,0.7538100000000001
8297,3.0,1.0,1.6,0.4,83.0,82.64798,3.0,1.5851600000000001,1.0,0.49437,83.0,3.0,1.4751983880996704,1.0,0.6345280408859253,82.0,3.0,1.4936,1.0,0.79713
8298,3.0,0.0,1.1,0.05,176.0,180.21381,2.0,1.15703,1.0,0.47851000000000005,176.0,3.0,1.1133722066879272,1.0,0.5289773941040039,176.0,2.0,1.1961,1.0,0.25271
8299,2.0,3.0,1.7,1.1,105.0,102.52627,2.0,1.69616,3.0,1.2686899999999999,105.0,2.0,1.5351806879043581,3.0,1.2866133451461792,105.0,3.0,1.0813,3.0,1.0813
8300,0.0,3.0,0.3,1.3,114.0,112.27696,4.0,0.42963999999999997,3.0,1.45975,114.0,4.0,0.5916177034378052,2.0,1.1691850423812866,114.0,3.0,1.0462,3.0,1.0462
8301,3.0,3.0,1.0,1.1,92.0,89.72961,3.0,1.50806,3.0,1.41167,100.0,3.0,1.455053210258484,3.0,1.455053210258484,92.0,3.0,1.4819,3.0,1.4819
8302,2.0,2.0,1.7,0.1,26.0,24.7673,2.0,1.46567,1.0,0.27843,24.0,2.0,1.69880473613739,1.0,0.1731846034526825,24.0,2.0,1.7645,0.0,0.23671
8303,0.0,1.0,0.75,0.5,20.0,18.05157,2.0,1.24532,1.0,0.5201600000000001,20.0,3.0,1.1822630167007446,1.0,0.7753734588623047,88.0,0.0,0.42676000000000003,0.0,0.80094
8304,1.0,0.0,0.15,1.0,117.0,114.78755,1.0,0.27656,0.0,0.66943,115.0,1.0,0.33219295740127563,0.0,0.6718804836273193,115.0,1.0,0.31809,0.0,0.4744
8305,4.0,1.0,1.2,0.6,196.0,195.89532,2.0,0.94925,4.0,0.8053899999999999,196.0,2.0,1.1465762853622437,1.0,1.0584053993225098,196.0,4.0,1.1734,1.0,0.68388
8306,3.0,3.0,1.15,1.5,110.0,108.77061,0.0,0.9341299999999999,3.0,1.31085,110.0,3.0,1.1425325870513916,3.0,1.2305045127868652,110.0,2.0,1.5708,2.0,1.1177
8307,1.0,2.0,0.8,1.3,16.0,18.5053,0.0,0.5725899999999999,4.0,0.99251,16.0,2.0,0.6656060218811035,2.0,1.2921552658081057,16.0,0.0,0.32794,2.0,1.2146
8308,1.0,3.0,0.75,1.7,71.0,66.01108,1.0,0.7881600000000001,3.0,1.57282,71.0,1.0,0.7295523285865784,3.0,1.5094661712646484,71.0,3.0,1.2769,3.0,1.2769
8309,0.0,4.0,0.1,1.4,137.0,139.34423999999999,2.0,0.79675,4.0,1.22573,140.0,2.0,0.9887638092041016,2.0,1.0803864002227783,139.0,2.0,1.0122,2.0,1.0859
8310,0.0,4.0,0.65,1.15,56.0,56.98441,4.0,0.61848,4.0,1.2713700000000001,56.0,4.0,0.6450518369674683,3.0,1.1232253313064575,56.0,0.0,0.48557,2.0,1.1554
8311,4.0,0.0,1.25,0.6,66.0,62.194759999999995,0.0,1.0845200000000002,0.0,0.44159,60.0,3.0,1.2815393209457395,1.0,0.4334033727645874,87.0,0.0,0.34343,0.0,0.17377
8312,1.0,3.0,0.8,1.6,134.0,127.63476000000001,1.0,0.88685,3.0,1.6238,108.0,1.0,0.662448525428772,3.0,1.4699105024337769,65.0,1.0,0.85575,2.0,1.5306
8313,2.0,1.0,1.45,0.75,152.0,151.34328,2.0,1.02251,1.0,0.48741,151.0,4.0,1.209971308708191,1.0,0.3862934410572052,151.0,2.0,1.4056,0.0,0.22298
8314,2.0,1.0,0.5,0.1,173.0,171.70423,2.0,0.8780899999999999,1.0,0.32589,173.0,2.0,0.780299186706543,1.0,0.8461859226226807,173.0,1.0,0.66681,1.0,0.24111
8315,4.0,1.0,1.75,0.3,92.0,89.40419,4.0,1.67625,1.0,0.37056999999999995,92.0,4.0,1.466234564781189,1.0,0.1950380504131317,89.0,4.0,1.7169999999999999,1.0,0.29403
8316,1.0,1.0,0.45,0.6,96.0,97.54131,1.0,0.59137,1.0,0.37134,96.0,1.0,0.7076523303985596,1.0,0.2400062382221222,96.0,0.0,0.45813000000000004,0.0,0.19545
8317,0.0,4.0,0.65,1.65,79.0,74.57811,0.0,0.82311,4.0,0.82531,79.0,0.0,1.0987542867660522,2.0,0.8497948646545409,79.0,4.0,0.9889700000000001,4.0,0.95573
8318,4.0,1.0,1.35,0.5,54.0,64.24070999999999,2.0,0.93205,1.0,0.65809,54.0,2.0,1.0711989402770996,1.0,0.5448773503303528,4.0,2.0,0.79356,0.0,0.48401000000000005
8319,1.0,1.0,0.8,0.4,198.0,0.028669999999999998,1.0,0.87024,1.0,0.8061,72.0,1.0,0.809536337852478,1.0,0.8630563020706177,8.0,4.0,1.0081,1.0,0.9155200000000001
8320,4.0,1.0,0.2,0.5,148.0,149.89238999999998,0.0,0.5251600000000001,1.0,0.6327699999999999,151.0,4.0,0.6514556407928467,1.0,0.6538288593292236,151.0,4.0,0.62633,0.0,0.56445
8321,1.0,3.0,0.75,1.0,156.0,155.65686000000002,1.0,0.74387,3.0,1.6388599999999998,156.0,1.0,0.7659111022949219,3.0,1.6549746990203855,15.0,1.0,0.3375,1.0,0.96895
8322,4.0,1.0,0.35,0.65,134.0,130.87505,4.0,0.31355,1.0,0.3584,135.0,4.0,0.5406478643417358,1.0,0.2853682637214661,133.0,4.0,0.47973000000000005,0.0,0.19442
8323,2.0,0.0,0.65,0.35,148.0,147.68175,4.0,0.8542799999999999,2.0,0.4447,148.0,2.0,1.1218202114105225,2.0,0.8196053504943848,148.0,1.0,0.36115,4.0,0.6017100000000001
8324,1.0,4.0,0.2,0.75,165.0,163.76085,1.0,0.30165,4.0,1.3861700000000001,165.0,1.0,0.33219295740127563,2.0,1.1469037532806396,165.0,1.0,0.26,2.0,1.1366
8325,3.0,3.0,1.3,1.7,70.0,70.15208,3.0,1.58517,3.0,1.08445,69.0,3.0,1.365820288658142,3.0,1.51951801776886,147.0,2.0,1.4366,2.0,1.9998
8326,3.0,3.0,2.0,1.0,121.0,119.67468000000001,3.0,1.61849,3.0,1.5261200000000001,119.0,3.0,1.611223220825195,3.0,1.3073124885559082,120.0,2.0,1.6826,2.0,1.5007
8327,4.0,3.0,1.4,1.65,27.0,23.82262,0.0,0.9606100000000001,3.0,1.65392,26.0,4.0,1.2294484376907349,3.0,1.5179662704467771,25.0,3.0,1.6156,3.0,1.6156
8328,3.0,4.0,1.0,0.9,74.0,74.43784000000001,4.0,1.2490299999999999,4.0,0.94201,69.0,3.0,1.2354837656021118,3.0,0.9855121374130248,70.0,2.0,1.1705,4.0,0.9156799999999999
8329,2.0,1.0,1.0,0.55,100.0,103.99835,4.0,0.93006,1.0,0.62578,100.0,2.0,1.071087121963501,1.0,0.5645402669906616,151.0,0.0,0.40276,1.0,0.68153
8330,0.0,1.0,0.75,0.6,104.0,97.15628000000001,0.0,0.68376,1.0,0.42191000000000006,104.0,0.0,0.7134705185890198,1.0,0.23578032851219174,103.0,4.0,0.92371,1.0,0.26952
8331,0.0,3.0,0.9,1.5,33.0,42.60818,4.0,1.13219,3.0,1.5037399999999999,31.0,3.0,0.9872524738311768,3.0,1.3164385557174685,32.0,0.0,0.89231,2.0,1.6136
8332,4.0,3.0,0.35,1.9,100.0,96.82393,4.0,0.34113000000000004,3.0,1.8486099999999999,98.0,4.0,0.5555648803710938,3.0,1.842640042304993,158.0,2.0,1.835,2.0,1.9988
8333,1.0,1.0,0.95,0.1,53.0,53.10226,1.0,0.7723800000000001,1.0,0.33723000000000003,53.0,4.0,0.7650208473205566,1.0,0.209872841835022,53.0,1.0,0.9133899999999999,2.0,0.068733
8334,4.0,2.0,1.4,0.05,146.0,142.27233999999999,4.0,1.19757,1.0,0.44093000000000004,146.0,4.0,1.2482343912124634,1.0,0.37485671043396,145.0,4.0,1.2953,1.0,0.30155
8335,2.0,3.0,0.3,1.65,169.0,168.02588,2.0,0.40681,3.0,1.20339,168.0,2.0,0.3722299635410309,3.0,1.2520723342895508,169.0,2.0,0.38292,2.0,1.9965
8336,0.0,0.0,0.15,0.8,67.0,65.02981,0.0,0.65546,0.0,0.74346,67.0,0.0,0.7073924541473389,0.0,0.7348185777664185,67.0,0.0,0.35720999999999997,0.0,0.20246
8337,1.0,1.0,0.8,0.25,61.0,60.542790000000004,1.0,0.58372,1.0,0.60193,60.0,1.0,0.5367850065231323,1.0,0.5625276565551758,66.0,1.0,0.66013,1.0,0.47242
8338,4.0,4.0,1.75,1.15,3.0,5.985040000000001,4.0,0.96852,2.0,1.12903,5.0,3.0,1.1139942407608032,2.0,1.151053786277771,4.0,1.0,0.54995,4.0,1.1674
8339,4.0,4.0,2.0,0.75,38.0,16.26385,4.0,1.03746,2.0,1.09275,100.0,4.0,1.3660832643508911,4.0,1.3660832643508911,23.0,4.0,0.9097,2.0,1.2382
