,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
8420,2.0,4.0,1.8,1.9,41.0,41.28412,2.0,1.4722,4.0,1.3911799999999999,41.0,2.0,1.726,4.0,1.5802
8421,4.0,2.0,1.4,1.35,194.0,162.27381,4.0,1.10451,4.0,1.06942,195.0,4.0,1.4594,2.0,0.7722100000000001
8422,1.0,4.0,0.7,1.65,142.0,144.06118,1.0,0.7242,4.0,0.942,142.0,0.0,0.5459,2.0,1.2774
8423,2.0,4.0,1.35,0.95,73.0,72.2823,0.0,0.94229,4.0,0.9882,73.0,1.0,0.94905,2.0,1.1184
8424,0.0,4.0,0.55,1.85,67.0,75.5889,0.0,0.72159,4.0,1.0808799999999998,67.0,0.0,0.43535,4.0,1.2884
8425,0.0,3.0,0.7,1.9,50.0,75.51706999999999,0.0,1.00272,2.0,1.64992,50.0,3.0,1.5913,3.0,1.5913
8426,4.0,3.0,1.75,1.85,121.0,125.64716000000001,4.0,1.31808,2.0,1.3692,121.0,4.0,1.5436,2.0,1.4347
8427,1.0,4.0,0.45,1.7,36.0,36.88228,1.0,0.60616,4.0,1.17194,38.0,1.0,0.54602,4.0,1.2402
8428,1.0,4.0,0.05,0.85,184.0,184.36928,1.0,0.40491,4.0,1.00981,184.0,0.0,0.58841,4.0,0.97162
8429,4.0,0.0,0.85,0.85,100.0,109.36563999999998,0.0,0.8599399999999999,0.0,0.72136,100.0,3.0,0.81491,3.0,0.81491
8430,3.0,2.0,1.25,0.05,48.0,49.7368,3.0,1.8029,1.0,0.30321,48.0,2.0,1.9223,0.0,0.19528
8431,2.0,2.0,0.15,0.2,21.0,28.83815,1.0,0.57855,2.0,0.31940999999999997,21.0,1.0,0.5113300000000001,2.0,0.25034
8432,2.0,4.0,1.8,1.6,70.0,55.02159,2.0,1.39688,4.0,0.80988,70.0,2.0,1.7153,4.0,0.9853
8433,3.0,0.0,1.55,1.0,97.0,88.82522,2.0,1.38707,0.0,0.7881199999999999,95.0,3.0,1.3208,0.0,0.20674
8434,3.0,1.0,1.35,0.8,93.0,91.27332,3.0,1.44721,1.0,0.33671,93.0,3.0,1.3209,0.0,0.18678
8435,3.0,0.0,1.45,1.0,56.0,61.30199,3.0,1.5366600000000001,0.0,0.7228600000000001,17.0,0.0,0.8284299999999999,0.0,0.16787
8436,1.0,2.0,0.85,1.1,171.0,170.0054,1.0,0.56706,4.0,0.77905,174.0,1.0,0.68037,4.0,1.2493
8437,4.0,0.0,0.8,0.6,89.0,130.54744,4.0,0.5373100000000001,1.0,0.9294899999999999,89.0,4.0,0.5784,4.0,0.8735200000000001
8438,2.0,0.0,0.85,0.45,18.0,27.021340000000002,0.0,0.79105,1.0,0.46468999999999994,33.0,4.0,0.8789100000000001,0.0,0.43509
8439,1.0,0.0,0.2,0.55,165.0,164.44256000000001,1.0,0.2543,2.0,0.77312,165.0,3.0,0.89251,2.0,1.0749
8440,3.0,1.0,1.45,0.65,3.0,196.42299,1.0,0.75298,1.0,0.73937,196.0,0.0,0.23636999999999997,1.0,0.51005
8441,1.0,2.0,0.85,0.9,95.0,95.76445,1.0,0.73435,4.0,0.7962600000000001,95.0,1.0,0.72865,4.0,0.85674
8442,1.0,1.0,0.75,0.65,71.0,64.75551,1.0,0.5617,1.0,0.6381100000000001,78.0,0.0,0.51599,0.0,0.11285
8443,0.0,4.0,0.25,1.55,140.0,140.82465,0.0,0.39501,4.0,0.80806,140.0,0.0,0.40541,4.0,1.1651
8444,2.0,0.0,0.1,0.45,70.0,129.34358,1.0,0.7189800000000001,0.0,0.67474,11.0,0.0,0.31034,0.0,0.60004
8445,2.0,3.0,1.5,1.65,149.0,147.76365,2.0,1.45282,2.0,1.49266,149.0,2.0,1.4384,2.0,1.8874
8446,4.0,0.0,0.65,0.6,162.0,174.3403,4.0,0.6702899999999999,0.0,0.72556,163.0,4.0,0.6569699999999999,0.0,0.44841000000000003
8447,1.0,4.0,0.35,1.9,29.0,29.57722,1.0,0.6472399999999999,4.0,1.18082,29.0,1.0,0.38816,4.0,1.3238
8448,3.0,0.0,1.05,0.8,159.0,153.70475,2.0,1.35647,1.0,0.48265,159.0,2.0,1.5635,1.0,0.40454
8449,1.0,0.0,1.0,0.4,167.0,113.784,1.0,0.7296,1.0,0.63559,22.0,4.0,0.95224,1.0,0.9097299999999999
8450,2.0,4.0,1.35,0.2,49.0,37.20908,2.0,0.95252,4.0,0.79593,47.0,2.0,1.1897,4.0,0.9399
8451,2.0,0.0,1.65,0.1,62.0,81.59858,2.0,1.38939,1.0,0.40544,102.0,2.0,1.4478,0.0,0.20735
8452,2.0,4.0,0.45,0.9,9.0,71.86984,4.0,0.79477,4.0,0.80658,12.0,1.0,0.69734,1.0,0.9683
8453,4.0,4.0,1.65,1.55,168.0,169.93107,4.0,1.34961,4.0,0.8240200000000001,168.0,4.0,1.4866,2.0,1.0
8454,0.0,1.0,0.8,0.7,48.0,27.60738,0.0,0.96941,1.0,0.67452,7.0,1.0,0.8397100000000001,0.0,0.34119
8455,1.0,0.0,0.1,0.55,155.0,154.58816000000002,1.0,0.22675,4.0,1.03029,155.0,0.0,0.15634,4.0,0.9920899999999999
8456,1.0,1.0,0.95,0.4,138.0,137.5211,1.0,0.34214,1.0,0.35514,138.0,0.0,0.26992,0.0,0.18852
8457,0.0,2.0,0.5,0.2,187.0,192.8099,0.0,0.55225,0.0,0.72821,187.0,3.0,0.46703,1.0,0.5633199999999999
8458,1.0,1.0,0.4,0.5,2.0,10.32559,1.0,0.68355,1.0,0.52646,72.0,3.0,0.80257,2.0,0.087039
8459,0.0,2.0,0.85,1.9,143.0,145.08,0.0,0.78991,2.0,1.6904099999999997,143.0,0.0,0.41777,2.0,1.8307
8460,2.0,3.0,0.65,1.4,147.0,159.40018,4.0,0.74056,3.0,1.2357200000000002,147.0,2.0,0.71168,2.0,1.6999
8461,0.0,2.0,1.0,0.75,12.0,14.166120000000001,0.0,0.8488899999999999,2.0,0.80678,13.0,4.0,0.9026,2.0,1.0611
8462,4.0,2.0,0.5,0.2,28.0,19.34234,2.0,0.5562600000000001,2.0,0.37003,29.0,2.0,0.62426,2.0,0.19988
8463,1.0,3.0,0.2,1.8,103.0,104.17971999999999,1.0,0.24403000000000002,2.0,1.33606,103.0,1.0,0.1285,2.0,1.5778
8464,3.0,2.0,1.45,0.75,61.0,61.3179,3.0,1.56554,4.0,0.73561,61.0,2.0,1.7747,2.0,0.70029
8465,3.0,0.0,1.7,1.0,98.0,84.3456,3.0,1.6784,0.0,0.6046,89.0,3.0,1.6501,0.0,0.17087
8466,3.0,4.0,1.75,1.95,172.0,134.07116000000002,3.0,1.2075,4.0,0.9018200000000001,172.0,2.0,1.3530000000000002,2.0,1.232
8467,0.0,0.0,0.95,0.35,65.0,57.5422,0.0,0.75878,0.0,0.8753299999999999,86.0,3.0,0.9015200000000001,1.0,0.9728700000000001
8468,1.0,2.0,0.8,1.35,124.0,122.31283,1.0,0.8849299999999999,4.0,1.12824,124.0,3.0,0.89807,2.0,1.3831
8469,3.0,1.0,1.55,0.35,180.0,176.85468999999998,2.0,1.53759,2.0,0.6792100000000001,181.0,2.0,1.6656,1.0,0.29754
8470,1.0,3.0,0.2,1.8,97.0,96.2096,1.0,0.47543,2.0,1.4933299999999998,21.0,3.0,1.3435,3.0,1.3435
8471,4.0,0.0,0.45,0.2,61.0,32.44135,4.0,0.52057,4.0,0.75188,61.0,4.0,0.41257,2.0,0.85641
8472,1.0,4.0,0.7,1.6,15.0,18.08543,1.0,0.75251,4.0,1.41703,15.0,1.0,0.3878,4.0,1.4513
8473,0.0,3.0,0.25,1.0,37.0,35.209,0.0,0.69535,2.0,1.05877,37.0,0.0,0.44238999999999995,2.0,1.2994
8474,3.0,1.0,2.0,0.75,77.0,76.53551999999999,3.0,1.88893,3.0,0.74145,0.0,3.0,1.99,3.0,1.99
8475,1.0,1.0,0.35,0.25,101.0,85.99942,1.0,0.31017,1.0,0.3787,101.0,0.0,0.17132999999999998,0.0,0.18467999999999998
8476,0.0,0.0,0.25,0.8,169.0,170.49723,0.0,0.51142,4.0,0.84754,69.0,0.0,0.43695,4.0,1.9509
8477,2.0,1.0,1.25,0.5,135.0,132.63558,2.0,1.0676299999999999,1.0,0.4733,135.0,2.0,1.0415,0.0,0.17307999999999998
8478,1.0,0.0,0.6,0.4,47.0,44.26363,1.0,0.6621,0.0,0.66802,37.0,0.0,0.60143,2.0,0.99216
8479,2.0,1.0,0.75,0.9,91.0,89.86901999999999,4.0,0.8258,1.0,0.71738,91.0,2.0,0.89159,0.0,0.18499000000000002
8480,0.0,1.0,0.7,0.1,10.0,6.75857,0.0,0.64752,1.0,0.44942,6.0,0.0,0.75095,0.0,0.28622
8481,1.0,0.0,0.55,0.15,9.0,72.79798000000001,1.0,0.8297399999999999,4.0,0.78341,10.0,3.0,0.94037,3.0,0.94037
8482,3.0,0.0,1.35,0.05,162.0,107.40914,2.0,1.29966,4.0,0.93776,162.0,3.0,1.0998,1.0,0.8406399999999999
8483,2.0,1.0,1.15,0.35,88.0,86.73477,2.0,1.26884,1.0,0.36588000000000004,88.0,2.0,1.4471,0.0,0.15109
8484,2.0,3.0,0.2,1.05,124.0,123.89198,2.0,0.34257,2.0,1.1291,124.0,2.0,0.38569000000000003,2.0,1.2879
8485,3.0,4.0,1.65,1.25,18.0,13.78498,4.0,0.7691399999999999,4.0,0.74392,18.0,2.0,0.9323299999999999,4.0,0.9771799999999999
8486,4.0,4.0,1.65,0.2,151.0,154.73966000000001,4.0,1.25391,4.0,0.6741199999999999,151.0,4.0,1.4206,1.0,0.79504
8487,1.0,0.0,0.8,0.15,170.0,172.76432,1.0,0.6912699999999999,2.0,0.64817,170.0,0.0,0.52285,4.0,0.9604799999999999
8488,0.0,0.0,0.1,0.3,106.0,103.35674,0.0,0.49327,1.0,0.41576,106.0,0.0,0.39459,0.0,0.15537
8489,0.0,3.0,0.85,1.9,6.0,63.577259999999995,0.0,0.82811,2.0,1.27067,6.0,3.0,1.0503,3.0,1.0503
8490,0.0,3.0,0.45,1.8,28.0,25.901670000000003,0.0,0.6249600000000001,3.0,1.64667,28.0,3.0,1.6345,3.0,1.6345
8491,4.0,1.0,1.45,0.45,4.0,126.79026999999999,0.0,0.51417,1.0,0.64595,29.0,0.0,0.46921,0.0,0.38523
8492,4.0,1.0,0.95,0.1,72.0,83.79245,0.0,0.85288,1.0,0.35816,72.0,2.0,1.0119,0.0,0.16516
8493,4.0,2.0,0.2,0.9,110.0,116.91018000000001,4.0,0.41308,4.0,0.91715,110.0,4.0,0.2993,4.0,0.9558
8494,1.0,1.0,0.85,0.6,177.0,178.04238,1.0,0.79266,1.0,0.58825,177.0,1.0,0.74321,0.0,0.4368
8495,4.0,3.0,1.85,1.0,38.0,34.84963,4.0,0.88434,2.0,1.15431,39.0,2.0,0.66089,2.0,1.4101
8496,2.0,2.0,0.9,1.5,1.0,69.3657,2.0,1.28836,2.0,1.3615,1.0,2.0,0.77171,2.0,1.5787
8497,1.0,1.0,0.45,0.7,54.0,62.896530000000006,1.0,0.6167,1.0,0.46195,72.0,0.0,0.11687,0.0,0.22660999999999998
8498,0.0,2.0,1.0,0.85,9.0,6.27736,0.0,0.79371,2.0,0.78417,9.0,2.0,0.8237200000000001,2.0,0.7987
8499,1.0,0.0,0.45,0.9,76.0,69.72256,1.0,0.60275,0.0,1.027,76.0,3.0,0.69006,3.0,0.69006
8500,3.0,0.0,1.85,1.0,41.0,40.41522,2.0,1.51777,1.0,0.72768,42.0,2.0,1.6685,0.0,0.45583
8501,2.0,0.0,1.45,0.2,106.0,105.83583,4.0,1.57158,4.0,0.82045,106.0,2.0,1.4574,1.0,0.9608200000000001
8502,3.0,2.0,1.35,0.7,158.0,159.79703,2.0,1.02595,4.0,0.6894100000000001,158.0,2.0,1.1181,0.0,0.75342
8503,2.0,4.0,0.4,0.05,16.0,11.7675,2.0,0.72423,4.0,0.45715,17.0,4.0,0.69797,4.0,0.5174
8504,3.0,3.0,1.9,1.25,83.0,84.51668000000001,3.0,1.7951400000000002,4.0,1.0139200000000002,83.0,3.0,1.547,4.0,1.1289
8505,3.0,3.0,1.3,1.55,84.0,95.71203,3.0,1.19717,3.0,1.46387,84.0,3.0,1.3812,3.0,1.3812
8506,2.0,0.0,0.9,0.8,190.0,190.38093,4.0,0.8696,4.0,0.72341,189.0,2.0,0.99006,1.0,0.28876999999999997
8507,4.0,3.0,1.0,1.4,58.0,59.082609999999995,4.0,1.11238,2.0,1.6662299999999999,58.0,3.0,1.6324,3.0,1.6324
8508,1.0,4.0,1.0,1.1,83.0,78.1029,1.0,0.72558,4.0,1.0824200000000002,80.0,1.0,0.68775,2.0,1.1461
8509,4.0,2.0,0.45,1.35,44.0,45.68217,4.0,0.59422,2.0,1.19509,44.0,4.0,0.61836,2.0,1.4269999999999998
8510,4.0,2.0,0.65,0.1,128.0,127.70397,4.0,0.65342,1.0,0.39405999999999997,128.0,4.0,0.7441800000000001,2.0,0.16315
8511,1.0,0.0,0.45,0.45,18.0,35.17353,1.0,0.67867,0.0,0.46576000000000006,7.0,1.0,0.32695,0.0,0.6007600000000001
8512,4.0,0.0,1.85,0.55,63.0,60.03385,4.0,1.18669,0.0,0.59521,62.0,4.0,1.6389,0.0,0.39543
8513,3.0,3.0,1.65,1.55,45.0,53.47705,3.0,1.3259299999999998,0.0,0.89581,94.0,3.0,1.3633,2.0,2.0
8514,2.0,0.0,0.25,0.3,21.0,23.84968,1.0,0.75745,1.0,0.32484,23.0,4.0,1.3185,1.0,0.2876
8515,4.0,4.0,1.35,1.4,128.0,95.0258,4.0,1.43966,4.0,1.10903,128.0,4.0,1.3193,2.0,1.0402
8516,2.0,1.0,0.95,0.55,182.0,181.75426000000002,4.0,0.76566,1.0,0.58986,182.0,2.0,0.9553,0.0,0.22061
8517,1.0,2.0,0.95,0.25,99.0,99.17709,1.0,0.82485,2.0,0.4288,99.0,3.0,0.78625,1.0,0.34763
8518,3.0,2.0,2.0,1.4,106.0,103.91802,3.0,1.92199,3.0,0.6922,0.0,3.0,1.99,3.0,1.99
8519,4.0,0.0,1.55,0.4,55.0,74.0498,4.0,1.1022100000000001,1.0,0.5454899999999999,98.0,3.0,0.67113,4.0,1.4032
8520,4.0,1.0,0.35,0.1,106.0,108.58393999999998,4.0,0.64367,1.0,0.37799,107.0,4.0,0.70003,1.0,0.2171
8521,2.0,3.0,1.1,1.15,163.0,167.53628999999998,4.0,0.95526,3.0,1.08828,163.0,4.0,0.97085,2.0,1.4107
8522,3.0,3.0,2.0,1.95,195.0,178.26713,3.0,1.68042,2.0,1.29595,154.0,3.0,1.4454,3.0,1.4454
8523,4.0,4.0,1.65,0.8,151.0,116.0339,4.0,1.15162,4.0,0.73605,151.0,4.0,1.6336,2.0,0.83536
8524,0.0,1.0,0.95,0.3,199.0,85.21137,0.0,0.83539,0.0,0.86987,1.0,1.0,0.75522,1.0,0.9880899999999999
8525,4.0,0.0,0.8,0.05,63.0,102.24076,2.0,0.8053899999999999,4.0,0.9432,63.0,4.0,0.8683,1.0,0.9429200000000001
8526,3.0,3.0,1.45,1.75,18.0,61.70928000000001,0.0,0.889,3.0,1.6125200000000002,117.0,4.0,0.58265,2.0,1.9477
8527,1.0,4.0,0.25,1.9,151.0,152.24835,1.0,0.34726999999999997,4.0,0.76381,151.0,0.0,0.47063999999999995,1.0,0.8905299999999999
8528,2.0,1.0,0.1,0.5,158.0,171.0223,2.0,0.33812,1.0,0.46812,158.0,2.0,0.25432,1.0,0.21216
8529,0.0,4.0,0.3,1.8,173.0,174.86051,0.0,0.54056,0.0,0.91594,173.0,0.0,0.61482,2.0,1.4465
8530,3.0,1.0,1.25,0.65,104.0,100.37465999999999,2.0,1.6594900000000001,1.0,0.77067,175.0,3.0,1.6030000000000002,0.0,0.7541899999999999
8531,3.0,2.0,1.85,0.7,152.0,134.90371000000002,3.0,1.51213,2.0,0.7056,152.0,3.0,1.5079,2.0,0.8582299999999999
8532,0.0,2.0,0.9,0.6,165.0,163.47928000000002,0.0,0.7280800000000001,0.0,0.66788,165.0,0.0,0.44187,1.0,0.57611
8533,1.0,2.0,0.55,0.75,3.0,8.66221,2.0,0.8076399999999999,2.0,0.7472300000000001,3.0,2.0,0.79506,2.0,0.90138
8534,0.0,3.0,0.35,1.5,193.0,129.24168999999998,1.0,0.33875,2.0,0.81153,193.0,0.0,0.22863000000000003,1.0,0.74258
8535,1.0,1.0,0.5,0.95,118.0,116.58126999999999,1.0,0.75872,1.0,0.64669,118.0,3.0,0.80678,3.0,0.80678
8536,1.0,0.0,0.1,0.25,172.0,175.95075,1.0,0.37392,0.0,0.8263,172.0,1.0,0.43966000000000005,4.0,0.85739
8537,4.0,3.0,1.05,1.95,106.0,123.49193000000001,4.0,1.05935,3.0,1.48668,106.0,3.0,1.837,3.0,1.837
8538,0.0,0.0,0.6,0.05,196.0,18.03075,1.0,0.7337899999999999,2.0,0.8327,196.0,3.0,0.65355,1.0,0.59504
8539,2.0,4.0,1.85,1.95,187.0,186.60833,2.0,1.7779200000000002,2.0,0.95899,187.0,2.0,1.8363,4.0,0.7553300000000001
8540,0.0,0.0,0.6,0.95,60.0,66.05618,1.0,0.32324,0.0,0.78465,60.0,0.0,0.17814000000000002,4.0,1.0997
8541,4.0,3.0,1.3,1.15,116.0,108.07591000000001,4.0,0.83839,2.0,1.13939,116.0,2.0,0.8750100000000001,2.0,1.4404
8542,2.0,0.0,0.15,0.1,72.0,80.27454,2.0,0.64791,4.0,0.9091899999999999,72.0,1.0,0.4318,4.0,1.0697
8543,0.0,1.0,0.15,0.75,169.0,175.49545,4.0,0.76965,1.0,0.49793999999999994,169.0,2.0,0.8206700000000001,1.0,0.26725
8544,1.0,3.0,1.0,1.9,55.0,57.118759999999995,1.0,0.7147100000000001,2.0,1.6441400000000002,55.0,3.0,1.5763,3.0,1.5763
8545,4.0,4.0,0.75,1.9,142.0,155.83828,4.0,0.82726,4.0,0.91546,141.0,4.0,0.78341,1.0,0.8716799999999999
8546,3.0,4.0,1.7,1.3,162.0,165.03999,2.0,1.32114,4.0,0.9344600000000001,163.0,3.0,1.247,1.0,0.7380800000000001
8547,2.0,0.0,1.6,0.7,81.0,81.43419,2.0,1.38445,2.0,0.5241899999999999,81.0,2.0,1.4880000000000002,1.0,0.44661000000000006
8548,1.0,1.0,0.35,0.3,47.0,39.46269,1.0,0.44695,1.0,0.35078000000000004,47.0,1.0,0.32814,1.0,0.16502
8549,4.0,1.0,0.7,0.6,145.0,143.17721,4.0,0.57235,1.0,0.40057,145.0,4.0,0.6106,0.0,0.23413
8550,3.0,2.0,1.45,0.65,106.0,106.80095,2.0,1.362,2.0,0.6319,106.0,3.0,1.4876,2.0,0.64731
8551,1.0,0.0,0.05,0.9,91.0,92.51444000000001,1.0,0.2657,0.0,0.98654,91.0,1.0,0.15875999999999998,1.0,0.976
8552,3.0,3.0,1.4,2.0,184.0,184.2291,3.0,0.78213,3.0,1.8705900000000002,185.0,3.0,1.28,3.0,1.99
8553,4.0,1.0,1.05,0.6,145.0,141.35542,4.0,0.81811,1.0,0.54773,145.0,4.0,0.92509,1.0,0.5049899999999999
8554,4.0,0.0,0.5,0.45,121.0,121.7942,4.0,0.5244300000000001,2.0,0.44178999999999996,120.0,4.0,0.52285,4.0,1.6764
8555,2.0,3.0,1.6,1.3,4.0,32.31783,0.0,1.07637,3.0,1.2408700000000001,3.0,3.0,1.2518,3.0,1.2518
8556,2.0,0.0,0.5,0.4,148.0,147.18177,2.0,0.58305,1.0,0.38647,148.0,2.0,0.54987,1.0,0.18206
8557,4.0,3.0,1.4,1.25,191.0,190.73776999999998,4.0,1.04511,3.0,1.1822700000000002,191.0,4.0,1.3988,2.0,1.9935
8558,2.0,2.0,0.25,1.9,133.0,132.25263,2.0,0.44201999999999997,2.0,1.7573,132.0,2.0,0.27678,2.0,1.9023
8559,4.0,3.0,0.15,1.1,74.0,58.62669,4.0,0.50089,3.0,1.06316,70.0,4.0,0.30487,2.0,1.4933
8560,4.0,2.0,0.45,1.05,52.0,40.244009999999996,0.0,0.74642,4.0,0.87574,49.0,4.0,0.53556,2.0,1.0764
8561,1.0,0.0,0.1,0.45,150.0,157.64841,1.0,0.52095,1.0,0.45603,150.0,1.0,0.33474,0.0,0.27255999999999997
8562,2.0,3.0,1.85,1.2,196.0,123.22896000000001,2.0,1.577,2.0,1.2474299999999998,196.0,2.0,1.8346,1.0,0.81363
8563,1.0,1.0,0.15,0.6,155.0,155.25593,1.0,0.40926,1.0,0.52817,155.0,3.0,0.64773,1.0,0.18652
8564,1.0,2.0,0.85,1.95,26.0,18.50555,1.0,0.86697,2.0,1.79958,25.0,0.0,0.73077,2.0,1.9353
8565,0.0,1.0,0.45,0.1,119.0,115.30591000000001,1.0,0.48888000000000004,1.0,0.40769,106.0,0.0,0.49188000000000004,1.0,0.27471999999999996
8566,1.0,4.0,0.5,0.5,52.0,51.62389,1.0,0.6059,4.0,0.7611,51.0,3.0,0.74474,1.0,0.93811
8567,2.0,1.0,1.25,0.05,164.0,163.36574,2.0,1.1088,1.0,0.4719,164.0,2.0,1.2912,0.0,0.19805
8568,1.0,4.0,0.2,1.25,106.0,107.51351000000001,1.0,0.33091,4.0,0.75885,106.0,0.0,0.28331999999999996,2.0,0.95181
8569,0.0,0.0,0.9,0.8,66.0,64.5814,2.0,0.5504,1.0,0.35353,66.0,2.0,0.73703,0.0,0.24829
8570,3.0,3.0,1.8,1.2,47.0,27.50553,2.0,1.37965,3.0,1.5575700000000001,37.0,3.0,1.5848,3.0,1.5848
8571,0.0,4.0,0.1,0.75,76.0,58.17794,4.0,0.89489,4.0,1.0037399999999999,198.0,2.0,1.0071,1.0,0.77274
8572,1.0,0.0,0.55,0.8,51.0,51.32886,1.0,0.40291,4.0,0.85003,51.0,0.0,0.62254,4.0,1.0361
8573,2.0,3.0,1.35,1.5,75.0,77.35361999999999,2.0,1.05884,2.0,1.63163,75.0,3.0,1.7921,3.0,1.7921
8574,3.0,3.0,1.2,1.3,138.0,120.43836999999999,2.0,1.47451,2.0,1.2012399999999999,138.0,3.0,1.1514,2.0,1.4753
8575,1.0,4.0,0.1,1.45,91.0,92.60853,1.0,0.34301,4.0,0.98544,91.0,1.0,0.26206,2.0,1.0862
8576,0.0,2.0,0.6,1.7,124.0,120.40638,0.0,0.7560600000000001,2.0,1.44481,124.0,3.0,0.78054,2.0,1.7176
8577,3.0,3.0,1.6,1.1,143.0,157.94291,2.0,1.48726,2.0,1.4403,143.0,3.0,1.6247,2.0,1.6369
8578,4.0,2.0,2.0,1.25,90.0,86.86855,4.0,1.35229,4.0,0.9800399999999999,90.0,4.0,1.6745,1.0,0.9265
8579,0.0,1.0,0.7,0.25,18.0,15.11745,1.0,0.64607,1.0,0.42576,26.0,0.0,0.70047,1.0,0.35504
8580,4.0,4.0,0.25,1.1,103.0,120.28306,4.0,0.52469,4.0,0.96695,103.0,4.0,0.48047,2.0,1.072
8581,2.0,4.0,1.2,1.95,65.0,47.97294,4.0,0.94978,4.0,1.1187200000000002,64.0,2.0,1.0575,1.0,0.9226700000000001
8582,2.0,1.0,0.35,0.7,87.0,84.27015,2.0,0.5871,1.0,0.65825,101.0,0.0,0.30701,1.0,0.36112
8583,4.0,0.0,0.85,0.9,49.0,51.03054,4.0,0.77881,1.0,0.63755,51.0,2.0,1.0126,0.0,0.36821
8584,2.0,0.0,0.75,0.95,17.0,29.83333,4.0,0.82045,0.0,0.56187,17.0,2.0,0.81339,0.0,0.49153
8585,4.0,1.0,1.35,0.35,84.0,78.19481999999999,4.0,1.10639,1.0,0.41636000000000006,84.0,4.0,1.2384,0.0,0.1987
8586,2.0,0.0,0.5,1.0,32.0,30.52232,4.0,0.82837,4.0,1.0433,32.0,2.0,0.75708,2.0,1.0181
8587,4.0,2.0,1.1,1.85,88.0,86.24729,4.0,1.18844,2.0,1.58671,88.0,4.0,1.2763,2.0,1.8938
8588,3.0,0.0,1.3,0.95,60.0,73.44362,4.0,0.97941,0.0,0.6924100000000001,60.0,4.0,1.0351,4.0,0.7327199999999999
8589,3.0,3.0,1.4,1.75,76.0,52.86918000000001,2.0,0.9615600000000001,2.0,1.57247,76.0,2.0,1.51,2.0,1.9004
8590,1.0,2.0,0.75,1.35,173.0,170.23744,1.0,0.54992,2.0,0.83325,173.0,1.0,0.56175,2.0,1.2905
8591,4.0,1.0,0.05,0.9,131.0,131.94541999999998,0.0,0.5131899999999999,1.0,0.41367,131.0,4.0,0.45974,1.0,0.18687
8592,0.0,3.0,0.2,1.25,123.0,121.55748,0.0,0.92279,4.0,1.21543,123.0,1.0,0.9901200000000001,2.0,1.3869999999999998
8593,4.0,1.0,0.05,0.35,172.0,128.46718,4.0,0.58232,2.0,0.55828,16.0,4.0,0.57762,4.0,0.4784
8594,3.0,3.0,1.0,1.25,123.0,117.45855,3.0,1.21282,2.0,1.1668,123.0,2.0,1.3119,2.0,1.2004
8595,3.0,0.0,1.7,0.15,122.0,120.38328999999999,0.0,1.39594,2.0,0.9680799999999999,120.0,3.0,1.5853,4.0,0.87321
8596,1.0,3.0,0.45,1.6,62.0,62.59743,0.0,0.36061,2.0,1.43472,62.0,3.0,1.4394,3.0,1.4394
8597,0.0,1.0,0.4,0.05,191.0,129.2802,1.0,0.51132,1.0,0.5464,191.0,1.0,0.27444,0.0,0.29053
8598,4.0,2.0,1.9,0.6,176.0,115.9268,4.0,1.14431,4.0,1.10296,1.0,1.0,0.5398,4.0,1.9099
8599,1.0,4.0,0.25,0.8,149.0,150.35191,1.0,0.36966,4.0,0.8616,149.0,0.0,0.53889,2.0,0.9892299999999999
8600,1.0,2.0,0.35,0.85,19.0,15.88853,1.0,0.50071,4.0,0.8716700000000001,19.0,1.0,0.39429000000000003,4.0,0.9859100000000001
8601,4.0,2.0,1.8,0.3,104.0,91.83758,4.0,1.3364200000000002,2.0,0.56125,104.0,4.0,1.6105,2.0,0.40283
8602,2.0,0.0,0.25,0.25,81.0,81.85884,2.0,0.6509,2.0,0.6319899999999999,81.0,2.0,0.53527,0.0,0.43376000000000003
8603,2.0,0.0,1.55,0.15,155.0,154.98246,2.0,1.56324,1.0,0.51122,155.0,2.0,1.5491,0.0,0.22241
8604,2.0,0.0,1.15,1.0,130.0,133.2324,4.0,0.96896,4.0,0.82837,129.0,2.0,1.0442,1.0,0.9500299999999999
8605,3.0,3.0,1.05,2.0,24.0,27.1134,3.0,0.9378,3.0,1.6801099999999998,24.0,1.0,0.89895,2.0,1.9285
8606,1.0,2.0,0.6,0.05,137.0,136.61423,1.0,0.76962,1.0,0.46995,137.0,3.0,0.7236600000000001,0.0,0.17925
8607,2.0,3.0,0.5,1.3,145.0,143.5728,2.0,0.5474600000000001,3.0,1.44614,145.0,3.0,1.4441,3.0,1.4441
8608,2.0,0.0,0.5,0.6,119.0,118.13783000000001,2.0,0.65895,1.0,0.57628,120.0,2.0,0.48545,4.0,1.5843
8609,1.0,1.0,0.5,0.75,36.0,33.89257,1.0,0.45713000000000004,1.0,0.32042,36.0,0.0,0.6732199999999999,0.0,0.15693
8610,0.0,3.0,0.4,1.65,24.0,72.07806,2.0,1.09591,2.0,1.28748,25.0,4.0,0.7531399999999999,2.0,1.5978
8611,3.0,1.0,1.8,0.7,116.0,116.43781000000001,3.0,1.8426099999999999,3.0,0.54405,116.0,3.0,1.906,1.0,0.21469000000000002
8612,1.0,2.0,0.5,1.2,160.0,159.14952,1.0,0.51412,4.0,1.05998,160.0,0.0,0.40993,4.0,1.1243
