,model,alpha,length,diff_coef,loc_error,eduN,eduN_a,eduN_c,eduN_f,eduN_l,eduN_s,UCL,UCL_a,UCL_c,UCL_f,UCL_l,UCL_s,FCI,FCI_a,FCI_c,FCI_f,FCI_l,FCI_s,UPV-MAT,UPV-MAT_a,UPV-MAT_c,UPV-MAT_f,UPV-MAT_l,UPV-MAT_s,Erasmus MC,Erasmus MC_a,Erasmus MC_c,Erasmus MC_f,Erasmus MC_l,Erasmus MC_s,WUST ML A,WUST ML A_a,WUST ML A_c,WUST ML A_f,WUST ML A_l,WUST ML A_s,WUST ML B,WUST ML B_a,WUST ML B_c,WUST ML B_f,WUST ML B_l,WUST ML B_s,BIT,BIT_a,BIT_c,BIT_f,BIT_l,BIT_s,DecBayComp,DecBayComp_a,DecBayComp_c,DecBayComp_f,DecBayComp_l,DecBayComp_s,Valencian Karatekas,Valencian Karatekas_a,Valencian Karatekas_c,Valencian Karatekas_f,Valencian Karatekas_l,Valencian Karatekas_s
4343,0.0,0.6500000000000001,387,0.758345273576709,2.0,2,0.22148,8e-05,0.40975,0.00229,0.36641,2,0.2383,0.0,0.5264,0.0,0.2353,2,0.26678672,3.3323965e-06,0.37465593,0.022465901,0.3360881,2,0.24,0.0,0.44,0.08,0.24,2,0.1988360285758972,0.0006355360383167,0.4550068378448486,0.0025641482789069,0.342957466840744,4,0,0,0,0,1,2,0.1476863868981093,4.894453026172686e-05,0.6214261813258983,0.00010785349952392513,0.23073063374620667,2,0.0,0.041667,0.65625,0.0,0.30208,1,0.1752872197781519,0.75986800032304,0.020341213190862,0.0239155203309606,0.0205880463769849,1,0.018,0.418,0.111,0.114,0.339
4344,3.0,1.35,77,0.9606790750344312,1.5,3,1e-05,0.0,0.00025,0.99972,2e-05,3,0.0,0.0,0.0002,0.9998,0.0,3,3.23401e-07,2.5243576e-11,3.0607807e-05,0.99996877,3.1557215e-07,3,0.0,0.0,0.0,1.0,0.0,3,9.616412171453703e-06,9.667476206232095e-07,0.0001677185500739,0.9997833371162416,3.841831494355574e-05,3,0,0,0,1,0,3,3.6280949179066807e-06,4.4011134488061886e-07,0.0017934493070042535,0.9981941574245795,8.32506215337507e-06,2,0.0,0.0,1.0,0.0,0.0,1,0.1172063202168455,0.8651033351983273,0.0043228013919718,0.0099463739981274,0.0034211691947278,1,0.315,0.566,0.003,0.044,0.073
4345,2.0,0.5,112,0.32302344228479585,1.5,2,0.1143,0.00328,0.71922,0.00237,0.16082,2,0.0604,0.0,0.5966,0.0,0.3431,2,0.030071978,0.00011731684,0.92218834,2.0743676e-06,0.047620256,2,0.09,0.0,0.68,0.0,0.23,2,0.047683373093605,0.0016578973736613,0.9101816415786744,0.002432077890262,0.0380450412631034,4,0,0,0,0,1,2,0.001583468381585005,0.000192460070719257,0.9087624746650552,2.0993132926790798e-05,0.08944060374971356,2,0.0,0.0,0.91667,0.0,0.083333,1,0.1980092215778193,0.7072616648084171,0.0279985158450201,0.0308460993530884,0.0358844984156548,2,0.016,0.173,0.455,0.198,0.158
4346,3.0,1.3,974,-0.40755428272439126,6.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,3.1751216e-15,1.01027554e-23,4.726841e-11,1.0,1.1580175e-15,3,0.0,0.0,0.0,1.0,0.0,3,2.667597982508596e-06,1.0063857189379632e-05,0.000408241758123,0.9993568062782288,0.0002221875183749,3,0,0,0,1,0,3,2.904840769407624e-07,1.1531029685722036e-08,9.622820399194221e-05,0.9999031290861594,3.4069474229257546e-07,3,0.0,0.0,0.0,1.0,0.0,1,0.1305466838551909,0.8471038475758984,0.0056990072527266,0.0115253999774645,0.0051250613387195,0,0.395,0.053,0.088,0.158,0.306
4347,0.0,0.15000000000000002,307,0.7622700930348654,2.0,2,0.31754,8e-05,0.3977,0.00069,0.28399,2,0.3007,0.0,0.3912,0.0,0.308,2,0.30347535,1.7707973e-05,0.37442803,0.0006253573,0.3214535,4,0.27,0.0,0.28,0.0,0.45,2,0.2115940302610397,0.0006955303833819,0.5075893998146057,0.0012226307298988,0.2788983583450317,4,0,0,0,0,1,4,0.32617251883253606,6.952607692096577e-05,0.1607714186375667,0.0078778644133983,0.505108672039578,2,0.0,0.0,0.63542,0.0,0.36458,1,0.1615185459703953,0.7921856190163836,0.0133854772483711,0.0197289210306285,0.0131814367342211,3,0.069,0.117,0.084,0.584,0.145
4348,1.0,0.9500000000000001,962,-0.9066156445202108,5.5,1,0.00289,0.99711,0.0,0.0,0.0,1,0.0011,0.9989,0.0,0.0,0.0,1,0.0002281105,0.9997719,5.432627e-13,0.0,1.0686336e-14,1,0.2,0.8,0.0,0.0,0.0,1,0.0082458313554525,0.9900439977645874,0.0010277244728058,0.0002981328289024,0.000384332233807,1,0,1,0,0,0,1,0.0011529439742538519,0.9988328538889069,3.586929157990374e-07,2.0443613022808047e-07,1.363900779313686e-05,3,0.0,0.0,0.0,1.0,0.0,1,0.1050919410165433,0.884477252851946,0.0019230885160746,0.0063823591117851,0.0021253585036509,0,0.356,0.076,0.179,0.172,0.216
4349,4.0,0.55,884,0.9336412369454111,1.5,4,0.0044,0.0,2e-05,0.0,0.99558,4,0.006,0.0,0.0,0.0,0.994,4,0.02136923,1.9384309e-07,5.827082e-05,2.32238e-07,0.97857213,4,0.0,0.0,0.0,0.0,1.0,4,0.0210918169468641,0.0001003905053948,0.0018005791353061,0.0006062922766432,0.976400911808014,4,0,0,0,0,1,4,0.021487985977326204,4.984841759356834e-05,0.010281250687317344,1.1933486744150725e-05,0.9681689814310189,4,0.0,0.0,0.0,0.0,1.0,1,0.1577540657583305,0.8064532380277705,0.0087965888400022,0.0164591954428261,0.0105369119310705,4,0.146,0.181,0.104,0.208,0.361
4350,2.0,1.55,368,0.11514043897445198,10.0,2,2e-05,0.0,0.99997,0.0,1e-05,2,0.0,0.0,1.0,0.0,0.0,2,5.1861306e-08,6.574389e-16,0.99999964,2.0097558e-07,1.16014405e-07,2,0.0,0.0,1.0,0.0,0.0,2,0.0041879704222083,0.0018423475557938,0.9922568798065186,0.0007706493488512,0.0009422020521014,2,0,0,1,0,0,2,7.899938515372383e-06,4.3721466904484884e-07,0.9998521851717226,0.00013753686656519905,1.9408085277807147e-06,2,0.0,0.0,1.0,0.0,0.0,1,0.1926368358500738,0.7420639138995362,0.0157084137553146,0.0252046443411586,0.0243861921539168,4,0.02,0.27,0.133,0.142,0.435
4351,1.0,0.35000000000000003,822,0.9614367939989956,1.5,1,0.02169,0.97539,0.0,0.00291,0.0,1,0.0079,0.9921,0.0,0.0,0.0,1,0.11983195,0.8801681,6.8108835e-10,2.2582176e-16,1.1903787e-08,1,0.03,0.97,0.0,0.0,0.0,1,0.0095303915441036,0.988778829574585,0.001192066585645,0.0001978063810383,0.0003008754865732,1,0,1,0,0,0,1,0.00027668964136790794,0.9997226343718798,4.370674022857184e-07,1.3067550961495454e-07,1.082438404545771e-07,1,0.0,1.0,0.0,0.0,0.0,1,0.2016609214753343,0.7345546376610199,0.0152509863615067,0.0252969460865169,0.0232365084156222,4,0.08,0.067,0.285,0.245,0.324
4352,1.0,0.8500000000000001,390,0.3303279828196427,6.0,1,0.00082,0.99918,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1,0.009969186,0.99003077,1.1246811e-09,2.0426303e-24,1.2715874e-09,1,0.0,1.0,0.0,0.0,0.0,1,0.008116221986711,0.9901610612869264,0.0009987786179408,0.0003213173476979,0.0004026590031571,1,0,1,0,0,0,1,0.0007251313807952257,0.9992698027553638,7.045953650732722e-07,5.211992655789586e-07,3.840069210568451e-06,0,1.0,0.0,0.0,0.0,0.0,1,0.1715093395003859,0.802075828662451,0.0039812432816983,0.0139590961962785,0.0084744923591862,4,0.106,0.178,0.252,0.157,0.307
4353,3.0,1.9500000000000002,343,-0.8766356530709669,5.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,2.8937766e-12,1.2964397e-20,9.9914025e-08,0.9999999,1.9033568e-12,3,0.0,0.0,0.0,1.0,0.0,3,2.640863385749981e-06,1.0621042747516183e-05,0.0004223423893563,0.9993494153022766,0.0002150722284568,3,0,0,0,1,0,3,3.287068669518914e-08,4.055973563396831e-09,2.211081852818158e-06,0.9999977127662864,3.92252001655607e-08,3,0.0,0.0,0.0,1.0,0.0,4,0.2190744651313274,0.0612906421972088,0.2520050546518073,0.1543656093564519,0.3132642286632046,2,0.14,0.104,0.452,0.008,0.296
4354,4.0,0.7000000000000001,12,-1.1657642908102848,6.0,0,0.27471,0.26427,0.23392,0.03288,0.19421,0,0.646,0.354,0.0,0.0,0.0,2,0.26029137,0.10940051,0.27573472,0.099175856,0.25539753,4,0.42,0.05,0.04,0.06,0.43,0,0.8473559021949768,0.0030531496740877,0.0099295862019062,0.000126850529341,0.1395345479249954,0,1,0,0,0,0,0,0.8546851802328027,0.08656114459048754,0.016832720482060064,0.0019185791232891713,0.04000237557136073,0,0.44271,0.15625,0.21875,0.0,0.18229,2,0.2401727033672172,0.1194386418182669,0.2476343670634331,0.1623807769065416,0.2303735108445409,2,0.181,0.208,0.349,0.234,0.029
4355,1.0,0.3,671,-0.024737568772467623,2.0,1,0.03231,0.96414,0.0,0.00354,1e-05,1,0.0096,0.9904,0.0,0.0,0.0,1,0.05997316,0.9400269,3.9715295e-15,5.968814e-25,3.560596e-13,1,0.05,0.95,0.0,0.0,0.0,1,0.0687994211912155,0.9282520413398744,0.0023125032894313,1.3781635971099604e-05,0.0006221658550202,1,0,1,0,0,0,1,0.0028019366174093234,0.9971968246325523,6.56200483344912e-07,3.153865689533598e-07,2.67162985726881e-07,1,0.0,1.0,0.0,0.0,0.0,1,0.1934962593555932,0.6816880720031147,0.041834777063543,0.0363166633278875,0.0466642282498614,4,0.015,0.224,0.02,0.16,0.58
4356,1.0,0.7500000000000001,840,-0.10730153622411426,1.0,1,0.1261,0.87389,0.0,1e-05,0.0,1,0.0786,0.9214,0.0,0.0,0.0,1,0.47648835,0.5234777,1.0462236e-05,2.1608342e-11,2.346611e-05,1,0.0,1.0,0.0,0.0,0.0,1,0.0090348841622471,0.9893559813499452,0.0009554988355375,0.0002307092508999,0.0004229566548019,0,1,0,0,0,0,1,0.11422550424302565,0.8795573165345478,0.0007304617232931254,1.878567239243797e-05,0.0054679318267409766,1,0.0,1.0,0.0,0.0,0.0,1,0.1824302067320447,0.7608491186671333,0.0149712002316487,0.0223281244740001,0.019421349895173,4,0.204,0.005,0.241,0.241,0.308
4357,3.0,1.4500000000000002,569,-0.7702207806219358,5.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.7080677e-14,1.8388461e-23,2.9494494e-09,1.0,7.404604e-15,3,0.0,0.0,0.0,1.0,0.0,3,2.55259533332719e-06,1.01569476100849e-05,0.0004058499762322,0.9993669390678406,0.0002143897581845,3,0,0,0,1,0,3,1.1445913808149438e-06,9.173538812955471e-08,0.00013918688103407083,0.999858981184557,5.956076393334003e-07,3,0.0,0.0,0.0,1.0,0.0,1,0.1793996035321297,0.7349441571475194,0.0303873565717693,0.0288092356969714,0.0264596470516099,2,0.241,0.094,0.502,0.019,0.145
4358,2.0,0.7500000000000001,945,-0.25283147169777276,1.0,2,0.0003,0.0,0.99956,0.0,0.00013,2,0.0111,0.0,0.9658,0.0,0.023,2,0.0061290637,6.098537e-06,0.9261851,5.13789e-11,0.06767985,2,0.01,0.0,0.98,0.0,0.01,2,0.0115957129746675,0.0010923545341938,0.9745479822158812,0.0035927582066506,0.0091711971908807,0,1,0,0,0,0,2,0.00010479190428456627,1.6804342179336332e-05,0.9994137692474115,1.0423508171037672e-06,0.0004635921553068207,4,0.0,0.0,0.35417,0.0,0.64583,1,0.1887497453139568,0.7287939457760088,0.0242874495815007,0.0289604943885083,0.0292083649400252,2,0.119,0.239,0.267,0.189,0.186
4359,1.0,0.15000000000000002,169,1.728551604507654,1.0,1,0.33993,0.65772,1e-05,0.00234,1e-05,1,0.2127,0.7873,0.0,0.0,0.0,1,0.4952889,0.5047103,4.41091e-09,1.6045125e-09,7.7464546e-07,1,0.48,0.52,0.0,0.0,0.0,1,0.2146593183279037,0.779300332069397,0.004052959382534,0.0001870724518084,0.0018002777360379,1,0,1,0,0,0,1,0.055127649865845355,0.9448611324982537,5.479676367003951e-06,7.464404200712445e-07,4.991519114033216e-06,0,0.94792,0.052083,0.0,0.0,0.0,1,0.1810155172793029,0.7344801414465998,0.0311577670738136,0.0272384494652805,0.0261081247350028,0,0.484,0.107,0.0,0.144,0.265
4360,0.0,0.15000000000000002,909,-0.11397538695464321,6.0,2,0.35668,0.0002,0.44676,1e-05,0.19635,0,0.9999,0.0001,0.0,0.0,0.0,0,0.41968724,2.2928241e-05,0.3558819,2.6266823e-06,0.22440523,2,0.3,0.0,0.45,0.0,0.25,2,0.2589067220687866,0.0008582071750424,0.4966086447238922,0.0004464629164431,0.2431799173355102,4,0,0,0,0,1,2,0.007956398749114241,9.089107189900003e-05,0.8112147246836519,0.0025444163399955776,0.17819356915533932,2,0.0,0.0,0.66146,0.0,0.33854,1,0.1799837143811397,0.6617356468176794,0.0635237270943869,0.0381669230257958,0.056589988680998,1,0.026,0.511,0.104,0.079,0.28
4361,1.0,0.6500000000000001,500,1.1269089143789315,6.0,1,0.06255,0.93712,0.0,0.00033,0.0,1,0.0684,0.9316,0.0,0.0,0.0,1,0.06677499,0.9332251,7.798218e-09,1.0956034e-18,8.217793e-09,1,0.33,0.67,0.0,0.0,0.0,1,0.1908981651067733,0.8036912679672241,0.004351582378149,4.649657512345584e-06,0.0010542190866544,1,0,1,0,0,0,1,0.02797614575777002,0.9720084783629092,7.825735033271132e-06,2.231075989578299e-06,5.31906829816589e-06,3,0.0,0.0,0.0,1.0,0.0,1,0.1879720943059036,0.748984034300538,0.0194507935218225,0.0256080528703781,0.0179850250013579,4,0.25,0.231,0.13,0.039,0.349
4362,0.0,0.8,984,0.7614541001714756,6.0,0,0.99995,4e-05,0.0,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9999732,6.082813e-08,1.4444282e-08,5.5091764e-11,2.6662425e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9873002171516418,0.0043872031383216,0.0026624316815286,1.0719667216108064e-06,0.0056491973809897,0,1,0,0,0,0,4,0.006832582387919648,8.12207526681479e-06,0.0009396651867261225,1.0903216545518674e-05,0.9922087271335421,1,0.0,0.83333,0.0,0.0,0.16667,1,0.1660022497158772,0.7789160632988971,0.0181315114886411,0.0208390220827049,0.0161111534138797,2,0.214,0.308,0.311,0.084,0.083
4363,0.0,0.3,681,0.18644353699433994,1.5,2,0.29941,9e-05,0.43784,7e-05,0.26259,2,0.3368,0.0,0.3978,0.0,0.2654,0,0.4014731,1.0001053e-05,0.33088833,0.00016513161,0.26746345,2,0.34,0.0,0.38,0.0,0.28,4,0.2231481373310089,0.0006343304412439,0.2539819478988647,0.0016541022341698,0.5205814838409424,4,0,0,0,0,1,4,0.04115024422344936,0.00010128676231478152,0.01905271855733108,4.208359357310276e-05,0.9396536668633315,2,0.0,0.0,0.67188,0.0,0.32812,1,0.173875249249046,0.6672010493020181,0.0701961224490834,0.0367353469514413,0.051992232048411,2,0.164,0.116,0.375,0.079,0.266
4364,0.0,0.7000000000000001,149,-2.681585876831059,1.5,1,0.2678,0.67157,0.05018,0.00203,0.00842,1,0.3528,0.6472,0.0,0.0,0.0,1,0.2668534,0.73275506,0.00013321883,1.10222995e-08,0.000258291,1,0.31,0.69,0.0,0.0,0.0,0,0.613547146320343,0.3772225081920624,0.0057741208001971,0.0002948846668004,0.0031613889150321,0,1,0,0,0,0,1,0.21254068503954443,0.7859167221563919,0.00038011436601025214,0.00011524715845476959,0.0010472312795986492,1,0.11458,0.88542,0.0,0.0,0.0,1,0.144958343622048,0.8307415750300922,0.0052012239130193,0.0127718696104044,0.006326987824436,1,0.013,0.35,0.282,0.151,0.204
4365,0.0,0.55,617,0.4269756585585223,5.5,0,0.99996,0.0,2e-05,0.0,2e-05,0,1.0,0.0,0.0,0.0,0.0,0,1.0,2.196223e-08,5.05031e-15,4.9232704e-19,3.0792229e-12,0,1.0,0.0,0.0,0.0,0.0,0,0.9879361987113952,0.0045805750414729,0.0026400219649076,9.263548008675572e-07,0.0048422566615045,0,1,0,0,0,0,1,0.42702806522062825,0.5722114432098376,1.2454617242520428e-05,6.905298807894652e-06,0.000741131653483959,1,0.0,1.0,0.0,0.0,0.0,1,0.2233452103974563,0.3718224491807958,0.1694449852241491,0.0420049073526212,0.1933824478449775,0,0.366,0.197,0.082,0.015,0.341
4366,2.0,0.5,497,0.8702289972137885,1.5,2,0.00284,0.0,0.98821,0.0,0.00895,2,0.0005,0.0,0.9992,0.0,0.0003,2,0.0023884212,0.00074209966,0.99669623,1.33874345e-14,0.0001732564,2,0.01,0.0,0.99,0.0,0.0,2,0.0056964154355227,0.0056304233148694,0.9862274527549744,0.0011553737567737,0.0012903786264359,2,0,0,1,0,0,2,5.075591132100671e-06,1.5893664651650223e-06,0.9999638393199533,1.0143412121488617e-07,2.9394288328012043e-05,2,0.0,0.0,0.91667,0.0,0.083333,1,0.1801504799548942,0.7678384054103096,0.0132002557101594,0.0212682064227731,0.0175426525018635,0,0.357,0.14,0.011,0.345,0.147
4367,1.0,0.45,352,0.26739842989965784,1.0,1,0.01755,0.98244,0.0,1e-05,0.0,1,0.0056,0.9944,0.0,0.0,0.0,1,0.054627825,0.9453558,1.04699975e-05,6.6184584e-15,5.881095e-06,1,0.01,0.99,0.0,0.0,0.0,1,0.0104429787024855,0.9879932403564452,0.0010455455631017,0.0001530586741864,0.0003651322331279,1,0,1,0,0,0,1,0.005235727361947719,0.9947500801289773,4.664465616463904e-06,3.65200505352577e-07,9.162842953602323e-06,1,0.0,1.0,0.0,0.0,0.0,1,0.1397097314980349,0.8377432118992372,0.0049050957994656,0.0117806543451635,0.0058613064580986,0,0.383,0.123,0.109,0.18,0.204
4368,1.0,0.25,141,-0.2738431518839869,1.0,1,0.00032,0.92873,0.06986,0.00105,4e-05,1,0.1065,0.8935,0.0,0.0,0.0,1,0.03231614,0.9332395,0.03428262,2.10668e-12,0.00016173536,1,0.05,0.91,0.04,0.0,0.0,1,0.0093479277566075,0.9107141494750975,0.0784070044755935,0.0004261648282408,0.0011047740699723,1,0,1,0,0,0,1,0.0002371215724261428,0.9060001659924859,0.09374412718059648,2.4854366757296766e-06,1.6099817815515957e-05,1,0.49479,0.50521,0.0,0.0,0.0,1,0.163453234561135,0.6771616255283711,0.0754089058133753,0.0324453158277076,0.0515309182694109,3,0.326,0.148,0.06,0.342,0.124
4369,0.0,0.6500000000000001,808,-0.01696307939765948,6.0,0,0.99998,1e-05,0.0,0.0,1e-05,0,1.0,0.0,0.0,0.0,0.0,0,0.9999989,1.0189938e-06,6.68895e-10,2.1388692e-12,5.4925497e-08,0,1.0,0.0,0.0,0.0,0.0,0,0.9878756403923036,0.0044551864266395,0.0025230951141566,9.307635764344012e-07,0.0051452764309942,0,1,0,0,0,0,4,0.06854788474457728,0.000299611640020874,0.0008413780056147976,0.00011439137806256272,0.9301967342317244,4,0.026042,0.0,0.0,0.0,0.97396,1,0.2293268971694304,0.3933155217985388,0.1503040152346109,0.0449410191359811,0.1821125466614385,3,0.06,0.205,0.15,0.543,0.043
4370,2.0,0.7500000000000001,865,-0.008538522004749576,5.5,2,0.15401,0.00014,0.67503,4e-05,0.17078,2,0.078,0.0,0.8596,0.0,0.0623,2,0.14974257,5.0287123e-05,0.6984607,5.9175773e-06,0.15174048,2,0.13,0.0,0.46,0.0,0.41,2,0.0768258348107338,0.0007625980651937,0.8520177602767944,0.0017333221621811,0.068660482764244,4,0,0,0,0,1,4,0.0038444533624979456,0.0001086429262809761,0.3733979825476663,1.3506262469912128e-05,0.6226354149010848,2,0.0,0.0,0.72396,0.0,0.27604,1,0.1991869020160487,0.7231017606611895,0.0205753829762046,0.0281873828190079,0.0289485715275492,2,0.275,0.07,0.316,0.122,0.216
4371,2.0,1.6500000000000001,48,-2.320227293659552,1.0,3,0.22755,0.00221,0.18027,0.35465,0.23533,3,0.0824,0.0022,0.1942,0.6859,0.0353,2,0.0006470047,1.761108e-09,0.8045771,0.19436418,0.00041166632,2,0.0,0.0,0.95,0.05,0.0,3,0.0018928351346403,0.0007464967202395,0.3756573796272278,0.6209778785705566,0.0007253481307998,2,0,0,1,0,0,3,2.0599380729611036e-05,8.669439986590513e-07,0.3218942633962694,0.6780665783904639,1.7691888538089955e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.142776871528678,0.833498391773428,0.0045251185364213,0.0127980724878946,0.0064015456735781,3,0.211,0.05,0.206,0.375,0.158
4372,3.0,1.3,726,0.228959258580042,1.5,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,1.08716236e-07,1.9695823e-13,1.6686978e-05,0.9999831,7.7437086e-08,3,0.0,0.0,0.0,1.0,0.0,3,2.618202643134282e-06,1.043668726197211e-05,0.0004148930020164,0.9993546605110168,0.0002172784588765,3,0,0,0,1,0,3,0.00512937441462382,2.4334211568357896e-05,0.037538472011390406,0.919438594877908,0.0378692244845092,2,0.0,0.0,1.0,0.0,0.0,1,0.1611516170759096,0.7971996049661355,0.0114792194085861,0.0176238269915363,0.0125457315578323,2,0.258,0.277,0.341,0.025,0.1
4373,1.0,0.3,104,-1.2830534555020776,5.5,1,0.08617,0.89629,0.0,0.01753,0.0,1,0.0637,0.9363,0.0,0.0,0.0,1,0.21572934,0.7842704,1.7733875e-08,2.2346508e-12,2.457522e-07,1,0.05,0.95,0.0,0.0,0.0,1,0.0105187371373176,0.9870834350585938,0.0017048220615833,0.0001032331565511,0.0005897711380384,0,1,0,0,0,0,1,0.0013054367755362735,0.9986899097890538,7.737681244191183e-07,1.8209328259844577e-06,2.058734458989419e-06,0,1.0,0.0,0.0,0.0,0.0,1,0.1770187323759349,0.8010924507778191,0.0030862496849836,0.0128962111587961,0.0059063560024661,0,0.459,0.031,0.007,0.11,0.393
4374,4.0,0.6000000000000001,908,0.6186604413735922,6.0,4,0.00242,0.0,1e-05,0.0,0.99757,4,0.0027,0.0,0.0,0.0,0.9973,4,0.007756972,9.6829254e-08,8.516648e-07,2.0416644e-08,0.9922421,4,0.0,0.0,0.0,0.0,1.0,4,0.0207123029977083,9.97639581328258e-05,0.0017295844154432,0.0006045104237273,0.9768537878990172,4,0,0,0,0,1,4,0.11392844063666951,0.001103359008319134,3.710098850941e-05,1.6516989719502696e-05,0.8849145823767822,0,0.5,0.0,0.0,0.0,0.5,1,0.151380241976741,0.8160259291285311,0.0080880715680676,0.0152175874851435,0.0092881698415166,4,0.167,0.052,0.037,0.317,0.426
4375,2.0,0.35000000000000003,715,-0.23276012188413986,1.0,2,2e-05,2e-05,0.99996,0.0,0.0,2,0.0011,0.0,0.9979,0.0,0.001,2,0.0008613519,0.0004209819,0.9987104,3.68328e-18,7.306417e-06,2,0.0,0.0,1.0,0.0,0.0,2,0.0072361039929091,0.1172945648431778,0.8727209568023682,0.0008026792202144,0.001945681287907,2,0,0,1,0,0,2,3.008169147450493e-05,0.0003404210903034676,0.9996129242784138,1.6315512903904464e-07,1.6409784678991497e-05,1,0.16667,0.83333,0.0,0.0,0.0,1,0.1910069357379301,0.736789430834735,0.0204277248645969,0.0268998723206252,0.0248760362421127,4,0.311,0.048,0.105,0.142,0.394
4376,4.0,1.8,133,1.4309350572635324,10.0,4,0.01138,0.0012,0.0005,0.0,0.98693,4,0.0008,0.0,0.0005,0.0,0.9988,4,0.055771306,0.0051977946,0.0019146625,3.3758752e-08,0.9371162,4,0.0,0.0,0.0,0.0,1.0,4,0.0235544927418231,0.0006786324665881,0.0082240281626582,0.0003002053708769,0.9672425985336304,0,1,0,0,0,0,0,0.4270966314425453,0.00012289299285998828,0.01622764634137112,0.22079356699803968,0.335759262225184,4,0.0,0.0,0.0,0.0,1.0,1,0.1794470732353489,0.7132193435536135,0.0412360266627052,0.0326314323976217,0.0334661241507106,0,0.334,0.143,0.233,0.113,0.177
4377,2.0,0.5,89,-1.5008644922352168,2.0,2,0.07772,0.03218,0.76823,0.00109,0.12077,2,0.0557,0.0,0.5527,0.0,0.3917,2,0.0136066675,0.0011374332,0.8994934,1.5635635e-07,0.08576247,2,0.04,0.0,0.71,0.0,0.25,2,0.0235756766051054,0.0051970207132399,0.9301835298538208,0.0006669454160146,0.0403768233954906,2,0,0,1,0,0,4,0.0029105521217649547,0.0008624486893762344,0.4399189131455217,4.918556207639028e-05,0.5562589004812605,4,0.0,0.0,0.33333,0.0,0.66667,1,0.1827184125064524,0.7376656021595039,0.027155410500395,0.0275466218252805,0.024913953008368,2,0.093,0.193,0.298,0.154,0.261
4378,3.0,1.2500000000000002,591,0.49868669944962035,6.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,3.121164e-16,4.4921436e-24,3.6574507e-11,1.0,1.2981752e-15,3,0.0,0.0,0.0,1.0,0.0,3,2.6334203084843466e-06,1.0424363608763088e-05,0.000414890848333,0.9993537068367004,0.0002182547323172,3,0,0,0,1,0,3,5.629538809048606e-07,3.340781641073764e-08,4.7364023053611126e-05,0.9999517578489816,2.817662676597456e-07,3,0.0,0.0,0.0,1.0,0.0,4,0.2404994121711291,0.0821179513941078,0.2401029321480915,0.082796376250916,0.3544833280357554,3,0.132,0.329,0.038,0.469,0.032
4379,2.0,0.5,723,-0.7098155826555352,6.0,2,0.00163,2e-05,0.99679,0.0,0.00156,2,0.0013,0.0,0.997,0.0,0.0016,2,0.00028066002,9.1205075e-06,0.9996216,8.619184e-16,8.857997e-05,2,0.0,0.0,1.0,0.0,0.0,2,0.0065357186831533,0.00226895743981,0.9880742430686952,0.0011665008496493,0.0019547103438526,2,0,0,1,0,0,2,1.003561083533541e-05,3.514671841052324e-06,0.9999161641876465,2.370859893494703e-07,7.004844368728254e-05,2,0.0,0.0,1.0,0.0,0.0,1,0.183842206974051,0.7211931324507208,0.03508944134696,0.0294606675080324,0.0304145517202355,4,0.16,0.382,0.023,0.005,0.431
4380,3.0,1.1500000000000001,313,-0.814306206804608,10.0,3,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,3,2.5050562e-13,8.026845599999999e-20,2.2834525e-09,1.0,4.588569e-13,3,0.0,0.0,0.0,1.0,0.0,3,2.673571771083516e-06,1.0138297511730345e-05,0.0004107150889467,0.9993545413017272,0.000221882291953,3,0,0,0,1,0,3,2.136188312199552e-08,9.714756000922646e-10,3.502624546942997e-07,0.999999610314759,1.7089427739230156e-08,3,0.0,0.0,0.0,1.0,0.0,1,0.1985213691331026,0.5948530958894295,0.0774857111727789,0.0449131209176698,0.084226702887019,4,0.015,0.083,0.105,0.145,0.652
4381,1.0,0.1,830,-0.493429456078767,1.5,1,0.00014,0.99651,0.00324,0.00011,0.0,1,0.0499,0.9501,0.0,0.0,0.0,1,0.016015118,0.96480376,0.019158,5.818844e-15,2.3134317e-05,1,0.01,0.92,0.07,0.0,0.0,1,0.0152094503864645,0.5914739966392517,0.3914709687232971,0.0009164549410343,0.0009291114402003,1,0,1,0,0,0,2,0.0002772960117902486,0.4770487878990423,0.5225818663957281,3.5535215710622158e-06,8.849617186821686e-05,0,0.53125,0.46875,0.0,0.0,0.0,1,0.1762432264097835,0.7727428352683842,0.0144375291775573,0.0204493829662955,0.0161270261779795,0,0.702,0.173,0.119,0.004,0.003
